type_id	ref_term
1676B	South African
1676B	Spanish
1676B	Swiss
1676C	Catalan
1676C	Croatian
1676C	Finnish
1676C	Japanese
1676C	Latvian
1676C	Portuguese
1676C	Serbian
1676C	US-American
1676*	Cuban
1676*	Danish
1676*	Dutch
1676*	Gypsy
1676*	Hungarian
1676*	Rumanian
1676D	Austrian
1676D	Dutch
1676D	English
1676D	Estonian
1676D	Finnish
1676D	Flemish
1676D	Frisian
1676D	German
1676D	Irish
1676D	Rumanian
1678	Brazilian
1678	Bulgarian
1678	Catalan
1678	Cheremis/Mari
1678	Chinese
1678	Czech
1678	Danish
1678	Dutch
1678	English
1678	Finnish
1678	Flemish
1678	French
1678	Frisian
1678	German
1678	Greek
1678	Gypsy
1678	Hungarian
1678	Indian
1678	Irish
1678	Japanese
1678	Jewish
1678	Latvian
1678	Lithuanian
1678	Livonian
1678	Macedonian
1678	Maltese
1678	Mexican
1678	Norwegian
1678	Polish
1678	Portuguese
1678	Rumanian
1678	Serbian
1678	Slovene
1678	Spanish
1678	Swedish
1678	Swiss
1678	US-American
1678	Votyak
1679*	Danish
1679*	Jewish
1679*	Swiss
1679*	Walloon
1680	Bulgarian
1680	Byelorussian
1680	Cheremis/Mari
1680	Chuvash
1680	Dutch
1680	Estonian
1680	Finnish
1680	Greek
1680	Latvian
1680	Lithuanian
1680	Russian
1680	Siberian
1680	Ukrainian
1681	Afghan
1681	Algerian
1681	Argentine
1681	Byelorussian
1681	Croatian
1681	Dutch
1681	Egyptian
1681	English
1681	Estonian
1681	Finnish
1681	Frisian
1681	German
1681	Greek
1681	Gypsy
1681	Hungarian
1681	Indian
1681	Iranian
1681	Iraqi
1681	Irish
1681	Italian
1681	Kalmyk
1681	Korean
1681	Latvian
1681	Lithuanian
1681	Livonian
1681	Macedonian
1681	Moroccan
1681	North American Indian
1681	Persian Gulf
1681	Polish
1681	Portuguese
1681	Puerto Rican
1681	Rumanian
1681	Russian
1681	Slovakian
1681	South African
1681	Spanish
1681	Sudanese
1681	Syrian
1681	Ukrainian
1681	Yakut
1681A	Algerian
1681A	Bulgarian
1681A	Byelorussian
1681A	Chinese
1681A	Chuvash
1681A	Czech
1681A	Egyptian
1681A	Finnish
1681A	French
1681A	German
1681A	Gypsy
1681A	Indian
1681A	Iranian
1681A	Italian
1681A	Jewish
1681A	Latvian
1681A	Lithuanian
1681A	Mordvinian
1681A	Russian
1681A	Slovakian
1681A	Spanish
1681A	Swiss
1681A	Syrjanian
1681A	Tadzhik
1681A	Tatar
1681A	Tunisian
1681A	Turkish
1681A	Wepsian
1681B	African American
1681B	Algerian
1681B	Aramaic
1681B	Argentine
1681B	Basque
1681B	Bulgarian
1681B	Catalan
1681B	Central African
1681B	Chilean
1681B	Cuban
1681B	Dominican
1681B	Egyptian
1681B	Ethiopian
1681B	Finnish
1681B	French
1681B	Georgian
1681B	Greek
1681B	Guatemalan
1681B	Hungarian
1681B	Indian
1681B	Iraqi
1681B	Italian
1681B	Kurdish
1681B	Latvian
1681B	Livonian
1681B	Mayan
1681B	Mexican
1681B	North American Indian
1681B	Palestinian
1681B	Puerto Rican
1681B	Rumanian
1681B	Saudi Arabian
1681B	Slovakian
1681B	Slovene
1681B	Spanish
1681B	Sudanese
1681B	Swiss
1681B	Syrjanian
1681B	Turkish
1681B	Votyak
1681B	Wepsian
1681*	Finnish
1681*	Japanese
1681*	Lithuanian
1682	African American
1682	Austrian
1682	Bulgarian
1682	Byelorussian
1682	Catalan
1682	Croatian
1682	Czech
1682	Danish
1682	Dutch
1682	English
1682	Filipino
1682	Finnish
1682	French
1682	Frisian
1682	German
1682	Greek
1682	Gypsy
1682	Hungarian
1682	Italian
1682	Latvian
1682	Lithuanian
1682	Livonian
1682	Mexican
1682	Polish
1682	Qatar
1682	Rumanian
1682	Serbian
1682	Slovene
1682	South African
1682	Spanish
1682	Swedish
1682	US-American
1682	Ukrainian
1682	Walloon
1682**	Catalan
1682**	German
1683*	Georgian
1683*	Jewish
1683*	Latvian
1683*	Russian
1683*	Siberian
1683*	Ukrainian
1685	Argentine
1685	Basque
1685	Byelorussian
1685	Catalan
1685	Chinese
1685	Chuvash
1685	Croatian
1685	Czech
1685	Dominican
1685	Dutch
1685	Estonian
1685	Faeroese
1685	Finnish
1685	French
1685	Frisian
1685	German
1685	Greek
1685	Gypsy
1685	Hungarian
1685	Indian
1685	Irish
1685	Italian
1685	Japanese
1685	Jewish
1685	Karelian
1685	Lappish
1685	Latvian
1685	Lithuanian
1685	Livonian
1685	Lydian
1685	Maltese
1685	Mexican
1685	Mordvinian
1685	Norwegian
1685	Pakistani
1685	Polish
1685	Portuguese
1685	Puerto Rican
1685	Rumanian
1685	Russian
1685	Siberian
1685	Slovakian
1685	Slovene
1685	Sorbian
1685	South African
1685	Spanish
1685	Sri Lankan
1685	Swedish
1685	Syrian
1685	Syrjanian
1685	Tunisian
1685	Yakut
1685A	Finnish
1685A	Japanese
1685A	Karelian
1685A	Russian
1685A	Siberian
1685A	Syrjanian
1685A	Ukrainian
1685A	Votyak
1686	Danish
1686	Egyptian
1686	French
1686	German
1686	Latvian
1686	Norwegian
1686	Portuguese
1686	Russian
1686	Swedish
1686	Syrian
1686A	African American
1686A	Austrian
1686A	Dutch
1686A	Finnish
1686A	Frisian
1686A	German
1686A	Norwegian
1686A	Russian
1686*	Estonian
1686*	Finnish
1686*	Swedish
1686*	Turkish
1687	Bulgarian
1687	Burmese
1687	Byelorussian
1687	Chilean
1687	Chinese
1687	Cuban
1687	Danish
1687	Dutch
1687	English
1687	Estonian
1687	Ethiopian
1687	Filipino
1687	Finnish
1687	Flemish
1687	French
1687	Frisian
1687	German
1687	Hungarian
1687	Indian
1687	Iranian
1687	Italian
1687	Japanese
1687	Jewish
1687	Korean
1687	Latvian
1687	Lithuanian
1687	Livonian
1687	Lydian
1687	Macedonian
1687	Norwegian
1687	Polish
1687	Portuguese
1687	Puerto Rican
1687	Rumanian
1687	Russian
1687	Serbian
1687	Siberian
1687	Slovakian
1687	South African
1687	Spanish
1687	Swedish
1687	Tatar
1687	Turkish
1687	US-American
1687	Yakut
1688	Bulgarian
1688	Catalan
1688	Cheremis/Mari
1688	Croatian
1688	Cuban
1688	Dutch
1688	Estonian
1688	Finnish
1688	French
1688	German
1688	Greek
1688	Hungarian
1688	Irish
1688	Jewish
1688	Karelian
1688	Latvian
1688	Lithuanian
1688	Mexican
1688	Norwegian
1688	Polish
1688	Portuguese
1688	Rumanian
1688	Russian
1688	Serbian
1688	Siberian
1688	Spanish
1688	Sudanese
1688	Swedish
1688	US-American
1688	Ukrainian
1689	Brazilian
1689	Bulgarian
1689	Catalan
1689	Egyptian
1689	French
1689	Greek
1689	Hungarian
1689	Iranian
1689	Iraqi
1689	Italian
1689	Jewish
1689	Kurdish
1689	Lebanese
1689	Mexican
1689	Moroccan
1689	Palestinian
1689	Rumanian
1689	Serbian
1689	Spanish
1689	Syrian
1689	Tadzhik
1689	Turkish
1689	US-American
1689	Ukrainian
1689	West Indies
1689A	Abkhaz
1689A	Armenian
1689A	Bulgarian
1689A	Byelorussian
1689A	Catalan
1689A	Chinese
1689A	Czech
1689A	Dutch
1689A	Egyptian
1689A	English
1689A	Finnish
1689A	Flemish
1689A	French
1689A	Frisian
1689A	German
1689A	Hungarian
1689A	Indian
1689A	Italian
1689A	Jewish
1689A	Latvian
1689A	Lithuanian
1689A	Maltese
1689A	Moroccan
1689A	Puerto Rican
1689A	Russian
1689A	Serbian
1689A	Siberian
1689A	Slovakian
1689A	Spanish
1689A	Sudanese
1689A	Swiss
1689A	Syrian
1689A	Ukrainian
1689A	West Indies
1689B	Austrian
1689B	Bulgarian
1689B	Chinese
1689B	Croatian
1689B	Dutch
1689B	Egyptian
1689B	Flemish
1689B	French
1689B	Frisian
1689B	German
1689B	Greek
1689B	Hungarian
1689B	Jewish
1689B	Polish
1689B	Spanish
1689B	Swiss
1689B	US-American
1689B	Walloon
1689*	Danish
1689*	Egyptian
1689*	Greek
1689*	Japanese
1689*	Latvian
1691	Basque
1691	Catalan
1691	Chinese
1691	Czech
1691	Danish
1691	Dominican
1691	Dutch
1691	Faeroese
1691	Finnish
1691	Flemish
1691	French
1691	Frisian
1691	German
1691	Greek
1691	Gypsy
1691	Hungarian
1691	Indian
1691	Italian
1691	Japanese
1691	Jewish
1691	Latvian
1691	Lithuanian
1691	Norwegian
1691	Portuguese
1691	Puerto Rican
1691	Rumanian
1691	Russian
1691	Serbian
1691	Siberian
1691	South African
1691	Spanish
1691	Turkish
1691	Ukrainian
1691	Walloon
1691A	Bulgarian
1691A	Finnish
1691A	Greek
1691A	Lithuanian
1691A	Macedonian
1691B	Bulgarian
1691B	Cambodian
1691B	Czech
1691B	Danish
1691B	English
1691B	Finnish
1691B	Flemish
1691B	French
1691B	Frisian
1691B	German
1691B	Indian
1691B	Irish
1691B	Jewish
1691B	Latvian
1691B	Lithuanian
1691B	Polish
1691B	Portuguese
1691B	Rumanian
1691B	Russian
1691B	Slovakian
1691B	South African
1691B	Syrjanian
1691B	US-American
1691B	Ukrainian
1692	Chinese
1692	Egyptian
1692	Greek
1692	Indian
1692	Iraqi
1692	Jewish
1692	Moroccan
1692	Nepalese
1692	Pakistani
1692	Sri Lankan
1692	Syrian
1692	Tibetian
1692	Turkish
1693	Burmese
1693	Flemish
1693	Frisian
1693	Gypsy
1693	Indian
1693	Italian
1693	Japanese
1693	Jewish
1693	Latvian
1693	Maltese
1693	Mexican
1693	Moroccan
1693	Pakistani
1693	Portuguese
1693	Slovakian
1693	Spanish
1693	Sri Lankan
1694	Egyptian
1694	German
1694	Hungarian
1694	Japanese
1694	Latvian
1694	Lithuanian
1694	Moroccan
1694	Polish
1694A	Austrian
1694A	Byelorussian
1694A	Chinese
1694A	Flemish
1694A	German
1694A	Hungarian
1694A	Indian
1694A	Latvian
1694A	Lithuanian
1694A	Polish
1694A	Rumanian
1694A	Russian
1694A	Slovakian
1694A	Ukrainian
1695	Estonian
1695	Finnish
1695	German
1695	Greek
1695	Latvian
1695	Lithuanian
1695	Livonian
1695	Sorbian
1695	South African
1695	Swedish
1695	Swiss
1696	African American
1696	Algerian
1696	Aramaic
1696	Argentine
1696	Bosnian
1696	Bulgarian
1696	Burmese
1696	Byelorussian
1696	Catalan
1696	Cheremis/Mari
1696	Chilean
1696	Chinese
1696	Croatian
1696	Czech
1696	Danish
1696	Dominican
1696	East African
1696	Egyptian
1696	English
1696	Estonian
1696	Faeroese
1696	Finnish
1696	Flemish
1696	French
1696	Frisian
1696	Georgian
1696	German
1696	Greek
1696	Gypsy
1696	Icelandic
1696	Indian
1696	Indonesian
1696	Iranian
1696	Iraqi
1696	Irish
1696	Italian
1696	Japanese
1696	Jewish
1696	Karelian
1696	Kuwaiti
1696	Ladinian
1696	Lappish
1696	Latvian
1696	Libyan
1696	Lithuanian
1696	Livonian
1696	Maltese
1696	Mexican
1696	Mordvinian
1696	Moroccan
1696	Namibian
1696	North American Indian
1696	Norwegian
1696	Palestinian
1696	Persian Gulf
1696	Polish
1696	Portuguese
1696	Puerto Rican
1696	Qatar
1696	Rumanian
1696	Russian
1696	Sardinian
1696	Scottish
1696	Serbian
1696	Siberian
1696	South African
1696	Spanish
1696	Sudanese
1696	Swedish
1696	Syrian
1696	Tatar
1696	Tunisian
1696	Turkish
1696	US-American
1696	Ukrainian
1696	Votyak
1696	Walloon
1696	West Indies
1697	African American
1697	Austrian
1697	Bulgarian
1697	Byelorussian
1697	Catalan
1697	Chilean
1697	Chinese
1697	Croatian
1697	Czech
1697	Dominican
1697	Dutch
1697	English
1697	Estonian
1697	Finnish
1697	Flemish
1697	French
1697	Frisian
1697	German
1697	Greek
1697	Gypsy
1697	Hungarian
1697	Indian
1697	Irish
1697	Italian
1697	Latvian
1697	Lithuanian
1697	Polish
1697	Portuguese
1697	Puerto Rican
1697	Rumanian
1697	Russian
1697	Sardinian
1697	Serbian
1697	Slovene
1697	Somalian
1697	Spanish
1697	Swedish
1697	Swiss
1697	Tatar
1697	US-American
1697	Ukrainian
1697	Walloon
1697	West Indies
1697	Wotian
1698	Bulgarian
1698	Burmese
1698	Byelorussian
1698	Cambodian
1698	Catalan
1698	Chilean
1698	Danish
1698	East African
1698	Estonian
1698	Ethiopian
1698	Faeroese
1698	Finnish
1698	Flemish
1698	French
1698	Frisian
1698	Georgian
1698	German
1698	Greek
1698	Hungarian
1698	Icelandic
1698	Indian
1698	Irish
1698	Italian
1698	Japanese
1698	Jewish
1698	Kurdish
1698	Ladinian
1698	Latvian
1698	Livonian
1698	Macedonian
1698	Norwegian
1698	Pakistani
1698	Polish
1698	Portuguese
1698	Rumanian
1698	Russian
1698	Scottish
1698	Serbian
1698	Siberian
1698	Slovakian
1698	Slovene
1698	Spanish
1698	Swedish
1698	Swiss
1698	Tunisian
1698	US-American
1698	Uighur
1698	Ukrainian
1698A	Abkhaz
1698A	Ethiopian
1698A	Finnish
1698A	Georgian
1698A	German
1698A	Greek
1698A	Hungarian
1698A	Indian
1698A	Jewish
1698A	Kara-Kalpak
1698A	Lappish
1698A	Ossetian
1698A	Palestinian
1698A	Polish
1698A	Rumanian
1698A	Spanish
1698A	Swedish
1698A	Tunisian
1698A	Turkish
1698A	Tuva
1698A	Uighur
1698B	Chinese
1698B	Dutch
1698B	English
1698B	Finnish
1698B	Flemish
1698B	German
1698B	Greek
1698B	Indian
1698B	Irish
1698B	Latvian
1698B	Malagasy
1698B	Polish
1698B	Rumanian
1698B	Spanish
1698B	Sri Lankan
1698B	US-American
1698C	Danish
1698C	Dutch
1698C	English
1698C	Finnish
1698C	Frisian
1698C	German
1698C	Greek
1698C	Hungarian
1698C	Indian
1698C	Latvian
1698C	Lithuanian
1698C	Polish
1698C	Rumanian
1698C	Russian
1698C	Siberian
1698C	South African
1698C	Spanish
1698C	Sri Lankan
1698C	Swedish
1698C	Ukrainian
1698D	Hungarian
1698D	Indonesian
1698D	Rumanian
1698D	US-American
1698G	Austrian
1698G	Chilean
1698G	Chinese
1698G	Cuban
1698G	Danish
1698G	English
1698G	Finnish
1698G	Flemish
1698G	French
1698G	Frisian
1698G	German
1698G	Greek
1698G	Irish
1698G	Italian
1698G	Jewish
1698G	Lithuanian
1698G	Norwegian
1698G	Polish
1698G	Portuguese
1698G	Russian
1698G	Serbian
1698G	Siberian
1698G	South African
1698G	Spanish
1698G	US-American
1698H	Austrian
1698H	German
1698H	Polish
1698H	Swedish
1698H	US-American
1698I	Burmese
1698I	Chinese
1698I	Egyptian
1698I	Indian
1698I	Iranian
1698I	Japanese
1698I	Jewish
1698I	Kurdish
1698I	Rumanian
1698I	Spanish
1698I	Syrian
1698J	Argentine
1698J	Bulgarian
1698J	Cuban
1698J	Danish
1698J	Finnish
1698J	Frisian
1698J	German
1698J	Greek
1698J	Iranian
1698J	Japanese
1698J	Jewish
1698J	Latvian
1698J	Lithuanian
1698J	Norwegian
1698J	Polish
1698J	Portuguese
1698J	Rumanian
1698J	Spanish
1698J	Swedish
1698J	US-American
1698K	Bulgarian
1698K	Danish
1698K	English
1698K	Finnish
1698K	Flemish
1698K	Frisian
1698K	German
1698K	Hungarian
1698K	Japanese
1698K	Jewish
1698K	Polish
1698K	Spanish
1698K	Swedish
1698M	Danish
1698M	Estonian
1698M	Finnish
1698M	German
1698M	Lappish
1698N	Afghan
1698N	Danish
1698N	Estonian
1698N	Finnish
1698N	German
1698N	Italian
1698N	Latvian
1698N	Lithuanian
1698N	Livonian
1698N	Polish
1698N	Portuguese
1698N	Slovakian
1698N	Spanish
1698N	Swedish
1699	African American
1699	Bulgarian
1699	Chilean
1699	Chinese
1699	Czech
1699	Danish
1699	Dutch
1699	Egyptian
1699	Flemish
1699	Frisian
1699	German
1699	Greek
1699	Gypsy
1699	Hungarian
1699	Indian
1699	Iranian
1699	Iraqi
1699	Irish
1699	Italian
1699	Jewish
1699	Kurdish
1699	Latvian
1699	Lebanese
1699	Lithuanian
1699	Livonian
1699	Mexican
1699	Nepalese
1699	Polish
1699	Portuguese
1699	Puerto Rican
1699	Sardinian
1699	Scottish
1699	Serbian
1699	Slovakian
1699	Slovene
1699	South African
1699	Spanish
1699	Swiss
1699	Syrian
1699	Tatar
1699	Tunisian
1699	Ukrainian
1699	Uzbek
1699	West African
1699B	Danish
1699B	Egyptian
1699B	German
1699B	Hungarian
1699B	Lithuanian
1699B	Tadzhik
1700	African American
1700	Byelorussian
1700	Egyptian
1700	Estonian
1700	Finnish
1700	Frisian
1700	German
1700	Greek
1700	Gypsy
1700	Hungarian
1700	Italian
1700	Jewish
1700	Latvian
1700	Lithuanian
1700	Livonian
1700	Maltese
1700	Polish
1700	Puerto Rican
1700	Rumanian
1700	Russian
1700	Serbian
1700	Slovene
1700	Syrian
1700	US-American
1700	Ukrainian
1700	Walloon
1700	West African
1701	Catalan
1701	Chinese
1701	Finnish
1701	Indonesian
1701	Norwegian
1701	Portuguese
1701	Swedish
1702	Bulgarian
1702	Chinese
1702	Egyptian
1702	Ethiopian
1702	German
1702	Hungarian
1702	Irish
1702	Italian
1702	Jewish
1702	Latvian
1702	Polish
1702	Portuguese
1702	Russian
1702	Sardinian
1702	South African
1702	Spanish
1702	Swiss
1702	Turkish
1702	Ukrainian
1703	Chinese
1703	Czech
1703	Mayan
1704	Bulgarian
1704	Chinese
1704	Danish
1704	Dutch
1704	Egyptian
1704	Finnish
1704	Frisian
1704	German
1704	Greek
1704	Indian
1704	Iraqi
1704	Irish
1704	Italian
1704	Japanese
1704	Jewish
1704	Lebanese
1704	Moroccan
1704	Palestinian
1704	Persian Gulf
1704	Qatar
1704	Rumanian
1704	Serbian
1704	Slovakian
1704	Somalian
1704	Spanish
1704	Sudanese
1704	Swedish
1704	Syrian
1704*	Dutch
1704*	German
1704*	Rumanian
1705	African American
1705	Danish
1705	English
1705	French
1705	Japanese
1705	Mayan
1705	Spanish
1705	US-American
1705	Welsh
1706	Bulgarian
1706	Estonian
1706	Finnish
1706	German
1706	Greek
1706	Jewish
1706	Maltese
1706	Mexican
1706	Norwegian
1706A	Bulgarian
1706A	Dutch
1706A	Frisian
1706A	German
1706A	Rumanian
1706B	English
1706B	Flemish
1706B	French
1706B	Frisian
1706C	Dutch
1706C	Estonian
1706C	Frisian
1706C	German
1706C	US-American
1706D	African American
1706D	Estonian
1706D	Flemish
1706D	French
1706D	German
1706D	Japanese
1706D	Jewish
1706D	Polish
1706D	Slovakian
1706D	Spanish
1706D	Swedish
1706E	Danish
1706E	Egyptian
1706E	English
1706E	Flemish
1706E	Frisian
1706E	Irish
1706E	Jewish
1706E	Scottish
1706E	Spanish
1706E	Walloon
1708*	Livonian
1708*	Swedish
1708*	Swiss
1710	Austrian
1710	Bulgarian
1710	Chinese
1710	Cuban
1710	Danish
1710	Finnish
1710	French
1710	Frisian
1710	German
1710	Greek
1710	Irish
1710	Italian
1710	Japanese
1710	Latvian
1710	Livonian
1710	Mexican
1710	Norwegian
1710	Puerto Rican
1710	Rumanian
1710	Slovene
1710	South African
1710	Spanish
1710	Swedish
1710	US-American
1710	Ukrainian
1711*	Dutch
1711*	Finnish
1711*	Flemish
1711*	French
1711*	Frisian
1711*	German
1711*	Greek
1711*	Italian
1711*	Jewish
1711*	Latvian
1711*	Lithuanian
1711*	Mayan
1711*	Norwegian
1711*	Spanish
1711*	Swiss
1711*	Walloon
1717*	Czech
1717*	French
1717*	Latvian
1717*	Portuguese
1717*	Puerto Rican
1717*	Spanish
1718*	Egyptian
1718*	Finnish
1718*	Frisian
1718*	German
1718*	Greek
1718*	Hungarian
1718*	Iraqi
1718*	Jewish
1718*	Lithuanian
1718*	Moroccan
1718*	Norwegian
1718*	Portuguese
1718*	Rumanian
1718*	Serbian
1718*	Slovakian
1718*	Swedish
1718*	Tunisian
1718*	US-American
1718*	Uzbek
1725	Bulgarian
1725	Byelorussian
1725	Cambodian
1725	Cheremis/Mari
1725	Chinese
1725	Croatian
1725	Czech
1725	Danish
1725	Dutch
1725	Egyptian
1725	Estonian
1725	Finnish
1725	Flemish
1725	French
1725	German
1725	Greek
1725	Gypsy
1725	Hungarian
1725	Indian
1725	Irish
1725	Italian
1725	Japanese
1725	Jewish
1725	Lithuanian
1725	Livonian
1725	Mexican
1725	Moroccan
1725	Norwegian
1725	Ossetian
1725	Portuguese
1725	Rumanian
1725	Russian
1725	Sardinian
1725	Siberian
1725	Spanish
1725	Sri Lankan
1725	Sudanese
1725	Swedish
1725	Syrjanian
1725	Tatar
1725	Turkish
1725	Ukrainian
1725	Wepsian
1725	Yakut
1730	Algerian
1730	Brazilian
1730	Bulgarian
1730	Byelorussian
1730	Cheremis/Mari
1730	Chinese
1730	Cuban
1730	Czech
1730	Dutch
1730	East African
1730	Egyptian
1730	English
1730	Estonian
1730	Finnish
1730	Flemish
1730	French
1730	Frisian
1730	Georgian
1730	German
1730	Greek
1730	Gypsy
1730	Hungarian
1730	Icelandic
1730	Indian
1730	Iranian
1730	Iraqi
1730	Irish
1730	Italian
1730	Jewish
1730	Karelian
1730	Lappish
1730	Latvian
1730	Lydian
1730	Maltese
1730	Mayan
1730	Mexican
1730	Moroccan
1730	Norwegian
1730	Oman
1730	Pakistani
1730	Palestinian
1730	Polish
1730	Portuguese
1730	Qatar
1730	Rumanian
1730	Russian
1730	Saudi Arabian
1730	Scottish
1730	Siberian
1730	Spanish
1730	Sudanese
1730	Swedish
1730	Syrian
1730	Syrjanian
1730	Tatar
1730	Turkish
1730	Wepsian
1731	Byelorussian
1731	Cheremis/Mari
1731	Croatian
1731	English
1731	Estonian
1731	Finnish
1731	Hungarian
1731	Irish
1731	Latvian
1731	Lithuanian
1731	Livonian
1731	Macedonian
1731	Russian
1731	Sardinian
1731	Siberian
1731	US-American
1731	Yakut
1734*	Bulgarian
1734*	Egyptian
1734*	Estonian
1734*	Finnish
1734*	Indian
1734*	Latvian
1734*	Norwegian
1734*	Serbian
1734*	Swedish
1735	Bulgarian
1735	Byelorussian
1735	Catalan
1735	Croatian
1735	Czech
1735	Danish
1735	Dutch
1735	Egyptian
1735	Estonian
1735	Finnish
1735	Flemish
1735	French
1735	Frisian
1735	German
1735	Greek
1735	Gypsy
1735	Hungarian
1735	Icelandic
1735	Irish
1735	Italian
1735	Jewish
1735	Kurdish
1735	Lappish
1735	Latvian
1735	Lithuanian
1735	Maltese
1735	Mexican
1735	Polish
1735	Portuguese
1735	Russian
1735	Serbian
1735	Siberian
1735	Slovakian
1735	Slovene
1735	Spanish
1735	Swedish
1735	Syrian
1735	Syrjanian
1735	Ukrainian
1735	Wepsian
1735	Wotian
1735	Yakut
1735A	Austrian
1735A	Brazilian
1735A	Bulgarian
1735A	Catalan
1735A	Chilean
1735A	Danish
1735A	Dominican
1735A	English
1735A	Estonian
1735A	Finnish
1735A	Flemish
1735A	French
1735A	Frisian
1735A	German
1735A	Irish
1735A	Italian
1735A	Latvian
1735A	Maltese
1735A	Polish
1735A	Portuguese
1735A	Scottish
1735A	Slovakian
1735A	Spanish
1735A	Swiss
1735A	Ukrainian
1735B	French
1735B	Jewish
1735B	Walloon
1736	Austrian
1736	Byelorussian
1736	Catalan
1736	Cheremis/Mari
1736	Danish
1736	Dutch
1736	Estonian
1736	Finnish
1736	Flemish
1736	Frisian
1736	Gypsy
1736	Indian
1736	Japanese
1736	Jewish
1736	Karelian
1736	Lappish
1736	Latvian
1736	Lithuanian
1736	Lydian
1736	Norwegian
1736	Polish
1736	Rumanian
1736	Russian
1736	Siberian
1736	Sri Lankan
1736	Swedish
1736	Swiss
1736	Ukrainian
1736	Uzbek
1736A	Australian
1736A	Azerbaijan
1736A	Czech
1736A	Dutch
1736A	Finnish
1736A	Flemish
1736A	Frisian
1736A	Georgian
1736A	German
1736A	Greek
1736A	Gypsy
1736A	Hungarian
1736A	Iranian
1736A	Italian
1736A	Jewish
1736A	Latvian
1736A	Lithuanian
1736A	Moroccan
1736A	Norwegian
1736A	Polish
1736A	Rumanian
1736A	Russian
1736A	Siberian
1736A	Turkish
1736A	Uzbek
1736B	Finnish
1736B	Frisian
1736B	German
1737	Afghan
1737	Algerian
1737	Austrian
1737	Bulgarian
1737	Byelorussian
1737	Cameroon
1737	Catalan
1737	Cheremis/Mari
1737	Croatian
1737	Czech
1737	Dutch
1737	East African
1737	English
1737	Estonian
1737	Faeroese
1737	Filipino
1737	Finnish
1737	Flemish
1737	French
1737	German
1737	Greek
1737	Guatemalan
1737	Gypsy
1737	Hungarian
1737	Indian
1737	Irish
1737	Japanese
1737	Jewish
1737	Lappish
1737	Latvian
1737	Lithuanian
1737	Livonian
1737	Macedonian
1737	Malagasy
1737	Maltese
1737	Mayan
1737	Mexican
1737	Moroccan
1737	Polish
1737	Qatar
1737	Rumanian
1737	Russian
1737	Scottish
1737	Siberian
1737	Slovakian
1737	Slovene
1737	Spanish
1737	Swedish
1737	Tunisian
1737	Turkish
1737	US-American
1737	Ukrainian
1737	Votyak
1737	Wepsian
1737	Wotian
1738	African American
1738	Australian
1738	Austrian
1738	Bulgarian
1738	Danish
1738	Dutch
1738	English
1738	Estonian
1738	Finnish
1738	Flemish
1738	French
1738	Frisian
1738	German
1738	Greek
1738	Hungarian
1738	Irish
1738	Italian
1738	Jewish
1738	Latvian
1738	Lithuanian
1738	Mexican
1738	Norwegian
1738	Palestinian
1738	Polish
1738	Portuguese
1738	Rumanian
1738	Serbian
1738	South African
1738	Spanish
1738	Swedish
1738	US-American
1738	Walloon
1739	Aramaic
1739	Byelorussian
1739	Central African
1739	Cheremis/Mari
1739	Cuban
1739	Czech
1739	Danish
1739	Dutch
1739	English
1739	Estonian
1739	Faeroese
1739	Finnish
1739	Flemish
1739	French
1739	Frisian
1739	Hungarian
1739	Icelandic
1739	Iranian
1739	Irish
1739	Italian
1739	Latvian
1739	Livonian
1739	Mexican
1739	Norwegian
1739	Polish
1739	Portuguese
1739	Sardinian
1739	Siberian
1739	Slovakian
1739	South African
1739	Spanish
1739	Sudanese
1739	Swedish
1739	Syrian
1739	Syrjanian
1739	Turkish
1739	US-American
1739	Ukrainian
1739	Walloon
1739	Wepsian
1740	Austrian
1740	Byelorussian
1740	Dutch
1740	English
1740	Estonian
1740	French
1740	German
1740	Greek
1740	Gypsy
1740	Hungarian
1740	Lappish
1740	Latvian
1740	Lithuanian
1740	Livonian
1740	Macedonian
1740	Maltese
1740	Mordvinian
1740	Rumanian
1740	Russian
1740	Serbian
1740	Siberian
1740	Slovakian
1740	Swedish
1740	Swiss
1740B	Algerian
1740B	Argentine
1740B	Bulgarian
1740B	Egyptian
1740B	Italian
1740B	Portuguese
1740B	Spanish
1741	Algerian
1741	Aramaic
1741	Bulgarian
1741	Catalan
1741	Cuban
1741	Czech
1741	Danish
1741	Dominican
1741	Dutch
1741	Egyptian
1741	Finnish
1741	Flemish
1741	French
1741	Frisian
1741	German
1741	Greek
1741	Hungarian
1741	Icelandic
1741	Indian
1741	Iranian
1741	Irish
1741	Italian
1741	Jewish
1741	Libyan
1741	Mayan
1741	Mordvinian
1741	Moroccan
1741	Namibian
1741	Pakistani
1741	Polish
1741	Portuguese
1741	Rumanian
1741	Saudi Arabian
1741	Serbian
1741	Slovakian
1741	South African
1741	Spanish
1741	Sudanese
1741	Swedish
1741	Syrian
1741	Tunisian
1741	Turkish
1741	West Indies
1741*	Estonian
1741*	Faeroese
1741*	Finnish
1741*	German
1741*	Greek
1741*	Lappish
1741*	Latvian
1741*	Swedish
1743*	Danish
1743*	German
1743*	Greek
1743*	Lithuanian
1743*	Russian
1744	African American
1744	Estonian
1744	Finnish
1744	Frisian
1744	German
1744	Polish
1744	Rumanian
1744	US-American
1744	Walloon
1750	Egyptian
1750	Estonian
1750	Finnish
1750	French
1750	Frisian
1750	German
1750	Greek
1750	Gypsy
1750	Latvian
