A521.	Culture hero as dupe or trickster.
K1544.	Husband unwittingly instrumental in wife's adultery.
K1581.4.	Lover's gift re- gained: accidental discovery of identity.
P340.	Teacher and pupil.
K1693.	Trickster's eggs become an omelet. Tries to avoid paying tax by hiding eggs in his breeches. The collectors make him sit down. Italian Novella: Rotunda.
J1510.	The cheater cheated.
K1200.	Deception into humiliating position.   ## p. 421 (#425) ############################################  K. Deceptions 421
K1696.	Trickster makes believe he has found a purse (which he had filled with lead). Merchant claims it and pays ten crowns for it. Trickster wins ensuing suit. Italian Novella: Rotunda.
J1170.	Clever judicial decisions.
J1510.	The cheater cheated. K1700-
K2099.	DECEPTION THROUGH SHAMS
K1710.	K1700-
K1799.	Deception through bluffing.
K1700.	Deception through bluffing.
B841.1.	Animals debate as to which is the elder.
D651.2.	Transformation to frighten enemy.
E462.	Revenant overawed by living person.
F663.0.1.	Skillful smith calls self master of all masters
H1541.1.	Contest in enduring cold: frost and the hare. Hare tries to deceive frost by lying down on frozen snow and saying, "Oh, how warm!"
J816.1.	King brought to sense of duty by feigned conversation of birds. Philosopher pretends to know birds' language and to be translating what they tell him.
J873.	Fox in swollen river claims to be swimming to distant town.
J874.	Dog driven out of dining room claims to be drunk. Says that he has drunk so much that he does not know how he got out of the house.
K439.4.	Thief leaves food untouched when owner pretends to be poisoned by it.
K1950.	Sham prowess.
K2320.	Deception by frightening.
K2365.1.	Enemy induced to give up siege by pretending to have plenty of food. Ogre (large animal) overawed. Missouri French: Carrière; Spanish: Espinosa Jr. No. 5; India: Thompson-Balys; Chinese: Eber- hard FFC CXX 14 Nos. 3, 4; Africa (Wachaga): Gutmann 191f.; West Indies: Flowers 542.
G570.	Ogre overawed.
J2600.	Cowardly fool.
K12.1.	Wrestling match won by deception: where to throw the ogre.
K18.1.	Throwing contest: trickster shouts. He is trying to warn the people beyond the sea with his cry. The ogre is intimidated.
K42.0.1.	Contest: Harvesting the hay. The man calls out, "The wolves are coming!" The ogre is intimidated.
K83.1.	Scratching contest: man's wife shows wounds.
K212.	Devil cheated by being frightened.
K540.	Escape by overawing captor.
K2320.	Deception by frightening.
K2321.	Corpse set up to frighten people.
N77.	Wager: bullock to defeat elephant. Elephant is frightened and flees.
N691.	Objects accidentally picked up used to overawe ogres.
N691.1.	Numskull's outcry overawes tiger.
K1711.	Ogre made to believe small hero is large: overawed. India: Thompson-Balys; Indonesia: DeVries's list No. 245; Africa (Ila, Rhodesia): Smith and Dale II 359 No. 12.
K335.0.4.2.	Porcupine, made to believe rabbit's ears are horns, flees and leaves food behind.
K1711.1.	Tiger made to believe porcupine bristle is his enemy's hair: overawed. India: *Thompson-Balys; Indonesia: DeVries's list No. 90; Philippine: Fansler MAFLS XII 53.
K1714.	Boys threaten to harness tiger. They have jumped on him from behind and he cannot see. He buys them off. India: Thompson-Balys.
K1715.	Weak animal (man) makes large one (ogre) believe that he has eaten many of the large one's companions. The latter is frightened. Types 126*, 1149; *BP I 160 n. 1; *Krappe Neophilologus XV 274ff.; Russian: Andrejev No. 126; Spanish: Espinosa III Nos. 249f.; India: *Thompson-Balys; Indonesia: *Dixon 191 nn. 15, 16, 192 n. 17; Africa: Weeks Jungle 394, Werner African 223, (Kaffir): Kidd 230 No. 2, (Vai): Ellis 191 No. 7, (Hottentot): Bleek 24; Cape Verde Islands: Parsons MAFLS XV (1) 317, 320, 322; West Indies: Flowers 543; American Negro (Georgia): Harris Nights 44 No. 9, 291 No. 49.   ## p. 422 (#426) ############################################  422 Motif-Index of Folk-Literature
K1715.1.	Weak animal shows strong his own reflection and frightens him. Tells him that this animal is threatening to kill him. (Usually hare and lion.) *Penzer V 49 n. 1; Chauvin II 88 No. 25; India: *Thompson-Balys; American Negro (Georgia): Harris Friends 134 No. 18, (Virginia): Parsons JAFL XXXV 264 No. 12.
J1791.5.	Diving for reflected enemy.
J1791.7.	Man does not recognize his own reflection in the water.
K540.	Escape by overawing captor.
K1000.	Deception into self-injury.
K1715.1.1.	Weak animal shows strong his own reflection and makes him believe that it is the head of the last animal slain by the weak. Bødker Exempler 282 No. 27; Indonesia, Malay, Hindu: Dixon 191 n. 16, *DeVries Volksverhalen I 362 No. 14.
K1715.1.2.	Man shows ghost its own reflection and frightens it. India: Thompson-Balys.
K1715.1.3.	Man shows demon reflection and frightens him. India: Thompson-Balys.
K1715.2.	Bluff: only one tiger; you promised ten. Child (or shepherd) calls out to the small hero (ape, hare) and makes the tiger (ogre) think that he is lucky to escape alive. *Type 1149; Aarne FFC XI 154; Dh IV 278; Cape Verde Islands: Parsons MAFLS XV (1) 322.
K1715.3.	The wolf flees from the wolf-head. The sheep have found a sack and a wolf-head. They make the wolf believe that they have killed a wolf, and he flees in terror. *Type 125; BP I 237ff., 254; Spanish: Espinosa III Nos. 249f., 255f., 266; India: *Thompson-Balys; Africa (Wakweli): Bender 54.
K1715.4.	Enemies frightened away by making them think they will be eaten. Chauvin V 23 No. 13 n. 1; Spanish: Espinosa III Nos. 255f., 266.
K1715.4.1.	Spirits frightened away by making them think they will be eaten. Hawaii: Beckwith Myth 443.
K1715.5.	Leopard frightened away by report of lizard's presence. Lizard has bitten leopard before. India: Thompson-Balys.
K1715.6.	Trickster pretends to hunt certain tree with which his ance- stors have killed tigers. Tiger frightened away. India: Thompson- Balys.
K1715.7.	Bluff: small (lame) hero makes demon believe he is a god and threatens to eat him. Demon terrorized. India: Thompson-Balys.
K1715.8.	Bluff: hero to brother, "You take one and I can manage the rest." India: Thompson-Balys.
K1715.9.	Trickster purports to be deity's messenger to procure demon- skins for his drum. Demons bribe him instead of devouring him. In- dia: Thompson-Balys.
K1715.10.	Ass claims to have killed cow: frightens tiger. India: Thomp- son-Balys.
K1715.11.	Lion frightened away by stabbing at it from inside iron cage. India: Thompson-Balys.
K1715.12.	Large animal frightened by smaller showing him well rope (for his tail), curds (for spit), winnowing fans (for ears). India: Thompson-Balys.   ## p. 423 (#427) ############################################  K. Deceptions 423
K1715.13.	Tiger made to believe that his captor has eaten many crabs. Tiger fears crabs and releases him. India: Thompson-Balys.
K1715.14.	Fox overawes lion cubs by his boasting and eats their food. India: Thompson-Balys.
K1716.	Hare as ambassador of the moon. Hare claiming to be ambassa- dor of moon shows elephant the moon irritated in a spring. Elephant is persuaded that the moon is angry. *Penzer V 101 n. 1; Chauvin II 96 No. 49; Panchatantra III 2 (tr Ryder 308); Bødker Exempler 294 No 54; Spanish Exempla: Keller; India: Thompson-Balys.
K1717.	Big shoes in front of the barn. Man makes giant shoes and places them so that ogre thinks a giant lives there. Type 1151.
K1718.	Ogre overawed by hero's boasts about marvelous relatives.
K1718.1.	Bluff: thunder said to be the rolling of hero's brother's wagon. Ogre overawed. Type 1147.
K1718.2.	Bluff: millstones said to be pearls of hero's mother. Ogre overawed. Type 1146.
K1718.3.	Bluff: huge cauldron of tar said to be kitchen-pot of hero's mother. Cheremis: Sebeok-Nyerges.
K1718.4.	Bluff: harrow said to be comb of hero's mother. Cheremis: Sebeok-Nyerges.
K1718.5.	Bluff: plow said to be hoe of hero's mother. Cheremis: Sebeok- Nyerges.
K1721.	Hero proves himself a cannibal by trick vomit-exchange. Dh III 142; India: Thompson-Balys; N. A. Indian: *Thompson Tales 301 n. 102; Africa (Ila, Rhodesia): Smith and Dale II 381 No. 7.
G10.	Cannibalism.
J1144.1.	Eaters of stolen goods detected by giving an emetic.
K1721.1.	Hero frightens dog into giving up eating men by pretending to eat own entrails. India: Thompson-Balys.
K1721.2.	Ant-eater deceives jaguar by excrement-exchange. S. A. Indian (Caingeng, Bacairi): Horton BBAE CXLIII (3) 294.
K1723.	
K1722.	Monkey pretends that his house always answers him. India: *Thompson-Balys; Indonesia: DeVries's list No. 31.
K607.1.	The cave call. ("Hello, house!") Goat pretends to be chewing rock. Frightens wolf. American Negro (Georgia): Harris Friends 112 No. 14.
K1725.	"St. George's Dogs" (wolves). The man says, "St. George's dogs are coming!" The ogre flees. Type 1150; Lithuanian: Balys Legends No. 148; West Indies: Flowers 543f.
B575.1.	Wild animals kept as dogs.
K1725.1.	"Dogs are chasing you,” says ox to jackal. Really water gurgl- ing in the ox's stomach. India: Thompson-Balys.
K1725.2.	Tiger thinks sound of water dropping is sound of dreadful monster: flees. India: *Thompson-Balys.   ## p. 424 (#428) ############################################  424 Motif-Index of Folk-Literature
K1726.	Giantess frightened of leaving cave because of hero's statue in entrance. India: *Thompson-Balys.
K1727.	Tiger frightened at hearing unknown wind. India: Thompson- Balys.
K1728.	The bear trainer and his bear. (Schrätel und Wasserbär.) Ogre is driven out by hero's bear. The next year the ogre asks, "Is the big cat still living?" Hero says that it now has many kittens. Ogre is overawed. *Type 1161; **Taylor MPh XVII 305ff.; **Bolte Zs. f. Vksk. XXXIII—XXXIV 33ff.; Christiansen "Kjætten paa Døvre" Videnskapsselskapets Skrifter 2 kl. (1922) No. 6; *Fb "hund" I 678b; Kristensen Danske Sagn I (1892) 434ff., (1928) 291-92; Scotland: Baughman.
K1732.	Wages: as much as he can carry. To get rid of the boy the troll offers him as large wages as he is able to carry. Boy says that this will be too much, that he will be contented merely with what the troll can carry. Type 1153.
F613.2.	Strong man's labor contract: all grain he can carry.
K100.	De- ceptive bargains.
K179.	Deceptive bargain: so much gold in reward as sticks to poet's hair when poured over him: he smears it with tar.
K256.	Deceptive wages.
K1733.	Ogre made to believe hero has withstood fire. Hero escapes and after the room he has been in is burned he returns and is found sitting in the ashes. "It was a bit hot," he says. *Type 1116.
H1511.	Heat test. Attempt to kill hero by burning him in fire.
K1733.1.	Giant persuaded that hero has pushed hole in wall with bare hand. Hole bored before. India: Thompson-Balys.
K61.	Contest in pushing hole in tree: hole prepared beforehand.
K1735.	Dog pretends to be calling dog in the moon when he barks. India: Thompson-Balys.
K1736.	Troll bluffed away from christening. He is invited but told that guests will include the Virgin Mary, Thor the Thunderer, etc. He stays away but sends the finest present. *Type 1165; Swedish, Nor- wegian, Danish, German, Finnish, Estonian, Livonian, Latvian, Lithuanian: *Balys Tautosakos Darbai VI 137-161.
K1741.	Bluff: hero professes to be able to perform much larger task than that assigned. *BP III 333; Missouri French: Carrière.
H950.	Task evaded by subterfuge.
K1741.1.	Felling the whole forest. Told to bring in a tree, the hero asks, "Why not the whole forest?" The ogre is frightened. *Type 1049; *BP III 333; Spanish: Espinosa III Nos. 163-167; India: Thompson- Balys.
K1741.1.1.	Bluff: told to bring home a tree, hero prepares to bring home six. Cheremis: Sebeok-Nyerges.
K1741.2.	A thousand at one shot. Told to shoot one or two wild boars, hero asks, “Why not a thousand at one shot?" The ogre is frightened. *Type 1053; *BP III 333.
K1741.2.1.	Bluff: told to bring home an ox, hero prepares to bring home ten. Cheremis: Sebeok-Nyerges.
K1741.3.	Bringing the whole well. Told to get water, hero demands bucket large enough to bring in the whole well. The ogre is frightened. Type 1049; *BP III 333; Spanish: Espinosa III Nos. 163 -167.   ## p. 425 (#429) ############################################  K. Deceptions 425
K1741.3.1.	Bluff: told to bring water in an ox skin, hero prepares to dig a canal. Cheremis: Sebeok-Nyerges.
K1741.4.	Wrestler claims to be able even to carry away a mountain. India: Thompson-Balys.
K1744.	Hero threatens to pull the lake together with a rope. The ogre is intimidated. *Types 1045, 1650; Spanish: Espinosa Nos. 163-167; Missouri French: Carrière.
H1023.2.2.	Task: bringing a well (pond, lake) to king.
K1745.	Hero threatens to haul away the warehouse with a rope. The ogre is intimidated. Type 1046.
K1746.	Trickster threatens to throw weight into a cloud: ogre intimid- ated. Cheremis: Sebeok-Nyerges.
K1755.	Ogre terrified by woman's legs. He has formerly been caught in a vise. On his approach, the man's wife stands on her head and ogre thinks her legs are a vise. He flees. *Type 1159; *BP II 530 n. 3. Cf. Lithuanian: Balys Index No. 1154*, 1164C*.
K1755.1.	Bear frightened away by man threatening to cleave its skull with his penis. He meets a woman who, upon being told what man had threatened, shows him a vestige of the cleaving she once got. Only partly healed. India: Thompson-Balys.
K83.1.	Scratching contest: man's wife shows wounds.
K1756.	Ogre terrified by an iron man. In order to save the king's daughter from the ogre an iron man is forged. *Type 1162. Other bluffs.
K1760.	
K1761.	Bluff: provisions for the swimming match. In a swimming match from a ship the hero takes a knapsack of provisions on his back. His rival is afraid and gives up. *Type 1612; N. A. Indian (Maliseet): Speck JAFL XXX 482 No. 7; Cape Verde Islands: Parsons MAFLS XV (1) 190.
K1762.	Bluff: climbing the mast. In a contest in climbing the mast the hero falls into the rigging. "You do the same thing," he challenges. The sailors are persuaded of his expertness. *Type 1611; N. A. Indian (Maliseet): Speck JAFL XXX 482 No. 7; Cape Verde Islands: Par- sons MAFLS XV (1) 190.
K1765.	Bluff in court: the stone in the purse. A poor man has a stone in his purse to throw at the judge if he is sentenced. The judge thinks that he has money to use as a bribe and acquits him. *Type 1660; *Wesselski Hodscha Nasreddin I 253 No. 171.
J1192.	The bribed judge.
K1766.	Trickster's boasting scares his powerful opponent from contest. India: Thompson-Balys.
K1787.	Man falsely claims to have killed elephant with his flat hand.
K1766.1.	False boasting of having killed his foster-brother makes his men follow the boaster. Icelandic: Boberg.
K1767.	Goat singing a threatening song bought off with food and jewels. India: Thompson-Balys.
K1771.	Bluffing threat.   ## p. 426 (#430) ############################################  426 Motif-Index of Folk-Literature
K1771.1.	Sham threat: “In earnest or in jest?” A man asks another who has brushed against him: "Did you do that in earnest or in jest?" "In earnest." "I am glad, for I don't like that kind of jesting." *Wesselski Hodscha Nasreddin II 219 No. 450. -
K1771.2.	Sham threat: either or. "Either you give me the road or I (will give it to you, or the like)." *Wesselski Hodscha Nasreddin II 21ff. No. 450; Lithuanian: Balys Index No. 1564*.
K1771.3.	Sham threat: something he has never done before. Beggar says, "If you do not give me alms I shall have to do something I have never done before." The alms are given and he is asked what he would have had to do. "Work." *Wesselski Hodscha Nasreddin II 217 No. 450.
K1771.4.	Sham threat: the faked duel. Two who had challenged each other agree to hold a sham duel. Italian Novella: Rotunda.
J2600.	Cowardly fools.
K1771.5.	Sham threat: if I were not a philosopher I should break your head for you. Nouvelles Récréations No. 68.
K1771.6.	Girl's sham threat in order to evade husband till lover returns. Icelandic: Boberg.
K1771.7.	Sham threat of war holds ships back so that there suddenly are enough men to man defending ship. Icelandic: Boberg.
K1771.8.	Sham dream prophesying shipwreck makes people leave ship so that there is room enough for man who wants to go. Icelandic: Boberg.
K1771.9.	King menaced into giving his daughter by means of borrowed fleet. Icelandic: Boberg.
K1371.2.	Father tricked into giving away disguised daughter in marriage.
N732.1.	Father unwittingly buys daughter who has been sold into slavery.
K1772.	Pretended anger. Icelandic: *Boberg.
K1774.	King persuades men to follow him, pretending that he is going to make peace with his brothers, instead battle. Ans saga Bogsveigis 335ff.
K1775.	Bluff: insult repeated as harmless remark. The trickster makes an insulting remark, but when called on to repeat what he said he changes it so as to turn aside wrath. Indonesia: DeVries's list No. 130; Africa (Basuto): Jacottet 12 No. 1, (Benga): Nassau 153ff. No. 19, (Yoruba): Ellis 266, (Ibo, Nigeria): Thomas 88, 151, (Kaffir): Theal 165, (Ila, Rhodesia): Smith and Dale II 384 No. 10, 395 No. 18; West Indies: Flowers 545. Cf. Chaucer Nun's Priest's Tale lines 343ff.
K1776.	Boast where the master cannot hear. The servant boasts that he has scolded his master. Type 2404.
K1777.	When he is looked at too threateningly hero feigns failing ability to go on horseback. Icelandic: Boberg.
K1781.	Threat to build a church in hell. When the man makes this threat, he is let out of hell. Type 804*; Lithuanian: Balys Index No. 811A*; Estonian: Aarne FFC XXV No. 804*; Russian: Andrejev No. 804*.
A671.	Hell.
E755.2.	Souls in hell.
G303.16.	How the devil's power may be escaped or avoided.   ## p. 427 (#431) ############################################  K. Deceptions 427
K1782.	Bluff: wealth gained by seeming to be in the king's confidence. Courtier asks the king for a reward that will cost nothing. He gets permission to listen to the king's devotions. He now receives bribes because of his apparent influence. *Penzer V 186 n. 1; *Wesselski Mönchslatein 127 No. 110, Morlini 266 No. 4; Clouston Tales II 360ff.; *Herbert III 421 No. 82; Scala Celi 136b No. 762.
K1783.	Shoemaker offers to trim the peasant's feet to fit the shoes. The peasant prefers to accept the ill-fitting shoes. *Bolte Frey 217.
G313.	Procrustes.
K1911.3.3.1.	False bride's mutilated feet.
K1784.	Herdsman threatens invasion with enormous herds: bought off. He hires himself as herdsman of all his master's flocks for ten years. He then sends notice to surrounding peoples that he is coming with his master's flocks to graze. They bribe him to stay away. *Pauli (ed. Bolte) No. 362.
K1784.1.	Trickster falsely reports impending invasion from his own people. Receives money to buy them off. India: Thompson-Balys.
K1784.2.	Adventurer on otherworld island sees great hornless oxen guarded by giant: tries to frighten them. "Why dost thou frighten the stilly calves?" says the huge herdsman. "Where are the dams of these calves?" asks the adventurer. "They are on the other side of yonder mountain," said he. So he went thence. Irish myth: *Cross.
K1785.	Miracle must wait till one man is sacrificed. No one volunteers and it does not need to be performed. *Wesselski Mönchslatein 118 No. 99.
K1786.	Bluff: the rare vintages. Host serves many rare vintages and gets a reputation for his wine cellar. But there is only a small jug of each vintage. *Pauli (ed. Bolte) No. 837.
K1787.	Man falsely claims to have killed elephant with his flat hand. Rewarded. India: Thompson-Balys.
K1766.	Trickster's boasting scares his powerful opponent from contest.
K1788.	Fox threatens to catch bird, who feeds him her young as appeasement. He threatens to push down tree or to fly. Type 56A; Cheremis: Sebeok-Nyerges.
K1791.	Sham duel in order to bring about recognition. Icelandic: Bo- berg.
H0.	Identity tests.
K1792.	Feigned ignorance about person's identity in order to tell one's frank opinion of him. Icelandic: Boberg.
K1792.1.	Feigned ignorance of person's identity in order not to reveal king. Icelandic: Boberg.
K1792.2.	Feigned ignorance about the whereabouts of hero's weapons and horse in order to keep him as monk. Icelandic: Boberg.
K1795.	Illiterate man pretends to be weeping because he cannot make others understand the book he is reading. India: Thompson-Balys.
K1796.	Woman frightens robber away by telling him parrot's cry is husband's voice. Africa (Wakweli): Bender 70.   ## p. 428 (#432) ############################################  428 Motif-Index of Folk-Literature K1800-
K1899.	Deception by disguise or illusion.
K1800.	Deception by disguise or illusion. Irish myth: *Cross.
D641.2.	Transformation to gain access to enemy's camp (fortress).
D658.	Transformation to seduce woman.
D1331.4.	Magic object causes sight- shifting.
D1368.	Magic object causes illusions.
D2031.	Magic illusion.
K1600.	Deceiver falls into own trap.
K1870.	Illusions.
K2350.	Military strategy.
U110.	Appearances deceive.
K1810.	Deception by disguise. Irish myth: *Cross.
D1891.	Transformation to old man to escape recognition.
F402.1.4.	De- mons assume human forms in order to deceive.
F402.1.4.1.	Demon takes form of God to deceive faithful.
G303.3.	Forms in which devil appears.
G661.2.	Ogre's secret overheard by masking as bird.
H452.	Disguise to test bride's chastity.
H461.1.	The clever wife in disguise wins a second wife for her husband.
J951.	Lowly masks as great.
K3.4.	Wise man disguised as poor monk beats learned heretic in debate.
K16.1.	Diving match won by deception: breathing under brush.
K134.4.	Trickster in disguise regains possession of his own horse by trading with man whom he has duped once before.
K152.	Thief masked as devil bought off by frightened owner.
K216.2.	Bringing the devil an unknown animal. The man sends his naked wife on all-fours in tar and feathers. The devil has never seen such an animal.
K237.	Trickster disguises himself and escapes notice of creditors.
K311.	Thief in disguise.
K451.7.	Animal's cry imitated to distract owner's attention from goods.
K455.2.	Supper won by disguising as an invited guest.
K455.3.	Old beggar disguised as gentleman: much money borrowed on his credit.
K521.	Escape by dis- guise.
K607.2.	Crocodile masking as a log obeys suggestion that he move upstream.
K750.	Capture by decoy.
K753.	Capture by hiding in disguised object.
K756.	Capture by imitation of animal's voice.
K828.1.	Fox in sheepskin gains admission to the fold and kills sheep.
K913.	Disguised hero attacks enemy at feast.
K931.	Sham nurse kills enemy's children.
K1271.2.	Trickster disguises as servant of abbot, then of wo- man whose amorous intrigue he has observed.
K1310.	Seduction by disguise.
K1341.	Entrance into woman's room in hollow artificial ani- mal.
K1349.1.	Disguise to enter girl's (man's) room.
K1354.3.2.	Trickster masking as bridegroom tells bride that he comes at her mother's re- quest.
K1513.	The equivocal oath. The paramour masks as an ass-driver.
K1517.	Paramour escapes by disguise.
K1528.	Wife confesses to disguised husband.
K1558.	The husband prepares to castrate the crucifix. The artist's wife's paramour poses as a crucifix when caught.
K1592.	Para- mour sends prostitutes in disguise to take woman to "convent."
K1593.	Adulteress disguised as boy elopes with paramour.
K1621.	Tiger in sheep's clothing stolen by sheep thief.
K1626.	Would-be killers are killed: impersonated by intended victims.
K1628.	Sons have servant impersonate dead father and falsify his will.
K1682.	Disguised trickster beaten by man he is trying to frighten. Disguise as ghost.
K1691.	The woman as cuckoo on the tree shot down.
K1816.10.1.	Nobleman disguised as cobbler woos woodcutter's daughter.
K1916.	Robber bridegroom.
K1918.	Monster disguises and wins girl.
K1971.	Man behind statue speaks and pretends to be God.
K2282.1.	Cardinal impersonates angel.
K2285.	Villain disguised as ascetic or nun.
K2357.	Disguise to enter enemy's camp (castle).
N322.1.	Eavesdropping man in disguise as devil killed unwittingly by daughter's lover.
N692.	Man who is about to consort with prostitute disguised as noblewoman learns the truth from one of her victims.
P361.1.	Faithful servant dies for his master. Puts on master's clothes so as to be slain in his place.
Q551.2.	Punishment: animal skin grows on man's back. He had masked in the skin in order to cheat.
R152.1.	Disguised wife helps husband escape from prison.
T77.	Maid vexes suitor by pretence. The noble maid who has been adjudged to marry the knight pretends to be a beggar's daughter.
T235.	Husband transforms himself to test his wife's faithfulness.
K1810.1.	Disguise by putting on clothes (carrying accoutrements) of certain person. Irish myth: *Cross.
K1810.1.1.	Fool wears king's crown. Irish myth: *Cross.
J1714.	Association of wise men with fools.
N338.2.	Fool (person) dis- guised as (supposed) king killed.
K1810.1.2.	Lover disguised in slain enemy's clothes. Icelandic: Boberg.
K761.	Capture by putting on the clothes of slain enemy.
K2357.7.1.	Dis- guise in killed enemy's clothes to enter enemy's castle.   ## p. 429 (#433) ############################################  K. Deceptions 429
K1810.1.3.	Taking king's place by changing dresses. Chinese: Eberhard FFC CXX 252.
K1810.2.	Dog procures disguise from magician to frighten tiger. Africa (Cameroon): Meinhof 11.
K1810.3.	Lover disguised as other knight in order to reach sweetheart. Icelandic: Boberg.
K1811.	Gods (saints) in disguise visit mortals. *Types 330A, 750A, 751, 752A, 753, 768, 785, 791; *BP II 210, III 198, 451; *Dh II 129; *Rohde Der Griechische Roman 451 n.; Fb "Sankt Peder" III 164a; United States (Mormon): **Lee, Hector, "The Three Nephites: the Substance and Significance of the Legend in Folklore” (Albuquerque, 1949), “The Three Nephites: a Disappearing Legend" Am. Notes and Queries II 35-38, Hand, "The Three Nephites" Am. Notes and Queries II 56-57, Fife, "The Legend of the Three Nephites among the Mormons" JAFL LIII 1-49; Irish: O'Suilleabhain 22, Beal XXI 307, *Cross; Icelandic: MacCulloch Eddic 80, *Boberg; Breton: Sébillot Incidents s.v. "Pierre"; Spanish Exempla: Keller; Italian Novella: Rotunda; Greek: Fox 200, Grote I 36, 63, 88, 103, 160; Jewish: *Neuman, *bin Gorion Born Judas I 176f., 374; India: *Thompson-Balys; Hindu: Tawney I 370; Buddhist myth: Malalasekera I 19, 318, 473, 477, 648, 840, II 471, 504, 519, 572, 602, 1079, 1182, 1258, 1353, 1366; Chinese: Eberhard FFC CXX 1f., 169; Japanese: Ikeda; Hawaii: Beckwith Myth 69; S. A. Indian (Inca): Rowe BBAE CXLIII (2) 316, (Chamacoso): Métraux MAFLS XL 28, (Huaroichiri): ibid. 158; Africa (Ekoi): Talbot 177; West Indies: Flowers 545.
A120.0.1.	God as shape-shifter.
A171.0.3.	God descends from heaven.
A180.	Gods in relation to mortals.
A181.	God serves as menial on earth.
A189.11.	Mortal son adopted by god.
D42.	God in guise of mortal.
F32.	God visits earth.
F237.	Fairies in disguise.
F393.	Fairy visits among mortals.
H1573.2.2.	Saint tested by visit of deity in disguise.
K1132.	Peter receives the blows twice.
N810.	Supernatural helpers.
Q1.1.	Gods (saints) in disguise reward hospitality and punish inhospitality.
Q25.	Reward for carrying Christ across a stream. Christ is in the form of a child.
Q66.1.	Humility before saint (god) in disguise rewarded.
Q45.1.	Angels entertained unawares. Hospitality to disguised saint (angel, god) rewarded.
T53.1.	Incognito prophet as matchmaker.
V200.	Sacred per- sons.
V220.	Saints.
V227.	Saints have divine visitors.
V235.	Mortal visited by angel.
K1811.0.1.	Mortal entertained by disguised god. India: Thompson-Balys.
K1811.0.2.	Goddess in disguise visits earth and is waylaid by thieves. They set her free after she promises to tell them the fate of the new-born prince. India: Thompson-Balys.
K1811.1.	Gods (spirits) disguised as beggars. Test hospitality. Lithuanian: Balys Index No. 770*, 930A*; India: *Thompson-Balys.
Q286.	Uncharitableness punished.
Q292.1.	Inhospitality to saint (God) punished.
K1811.2.	Deity disguised as old man (woman) visits mortals. Lithuanian: Balys Index No. 776; Jewish: Neuman; India: *Thompson-Balys.
K1811.3.	God disguised as doctor cures mortal. India: Thompson-Balys.
K1811.4.	Deity takes form of particular person to visit mortals. Greek: Iliad and Odyssey passim.
K1811.4.1.	Fate takes form of Brahmin's pupil in order to lure him to his prophesied death. India: Thompson-Balys.
K1811.4.2.	Angel takes form of certain person. Jewish: *Neuman.   ## p. 430 (#434) ############################################  430 Motif-Index of Folk-Literature
K1811.5.	Balys. Deity takes form of animal to visit mortals. India: *Thompson-
K1307.	Mortal woman seduced by god.
K1812.	King in disguise. *Chauvin VI 45 No. 209; Icelandic: *Boberg; Jewish: Neuman; India: *Thompson-Balys; Hawaii: Beckwith Myth 95.
H1557.6.	King tests gardener's obedience by playing thief.
J21.43.	A country not examined in disguise will always be ruined.
K1952.0.2.	Servant takes prince's horse and clothes and passes self off as prince.
N467.	King in disguise to learn secrets of his subjects.
P14.19.	King goes in disguise at night to observe his subjects.
Q53.1.	Disguised king re- wards rescuer from robbers.
K1812.0.1.	King disguised beaten by his own men. India: Thompson- Balys.
J18.	Wisdom acquired from beating.
K1812.1.	Incognito king helped by humble man. Gives reward. Type 952; *BP III 450; Child V 67; Italian Novella: *Rotunda; India: *Thompson-Balys.
N836.	King as helper.
P15.1.1.	Disguised king taught courtesy by peasant.
K1812.1.1.	Incognito king is asked by humble man to aid him. Italian Novella: Rotunda.
K1812.2.	Incognito king joins robbers. *Type 951; *BP III 393, 450; Penzer II 184f. n., VII 215ff.; India: *Thompson-Balys; Icelandic: Boberg.
K1812.2.1.	Incognito king joins robbers: to take only six shillings. The robber tells him that he must take no more, since the king has so many robbers. Type 951A.
J1390.	Retorts concerning thefts.
N884.	Robber helps king.
K1812.2.2.	Incognito prince joins gamblers. He is beaten for showing courtesy. Realizes his folly and returns home. Italian Novella: Ro- tunda.
K1812.3.	Prince disguises as another prince to woo princess. Italian Novella: Rotunda; Icelandic: *Boberg.
K1812.4.	Incognito king is given hospitality by fisherman. Rewards him with a city. Italian Novella: Rotunda.
P320.	Hospitality.
Q45.	Hospitality rewarded.
K1812.5.	Incognito king in victor's court. Asks forgiveness. Italian No- vella: Rotunda.
J829.3.	Vanquished ruler in disguise gets audience with victor.
K1812.6.	Ruler disguises as goblin to frighten uxorious priest. Italian Novella: Rotunda.
K2320.	Deception by frightening.
V465.	Clerical vices.
K1812.7.	King disguises as common soldier and is killed. Fulfills pro- phecy that insures victory. Italian Novella: Rotunda.
M340.	Unfavorable prophecies.
P711.	Patriotism.
K1812.8.	Incognito queen (princess). India: Thompson-Balys.
H162.	Recognition of disguised princess by wasp alighting on her.
K1817.4.1.1.	Queen disguised as peddler.
K2116.4.	Incognito queen falsely accused of murdering child left in her care.
N227.	Man is given high post by princess in disguise.
T323.1.	Princess disguised as bishop escapes from undesired lover.   ## p. 431 (#435) ############################################  K. Deceptions 431 *Rotunda.
K1812.8.1.	Queen flees husband's persecution disguised as knight. Italian Novella: Rotunda.
K1836.	Disguise of woman in man's dress.
K1812.8.2.	Incognito princess travels as bishop (monk). Italian Novella:
