type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints
559,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
56,Irish,geographic,country,0.95,demonym_lookup,Ireland,
56,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
56,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
56,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
56,Nenets,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Arctic,
56,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
560,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
560,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
560,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
560,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
560,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
560,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
560,Irish,geographic,country,0.95,demonym_lookup,Ireland,
560,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
560,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
560,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
560,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
560,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
560,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
560,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
560,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
560,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
560,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
561,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
561,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
561,Irish,geographic,country,0.95,demonym_lookup,Ireland,
561,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
561,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
561,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
561,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
562,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
562,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
562,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
562,Irish,geographic,country,0.95,demonym_lookup,Ireland,
562,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
562,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
563,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
563,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
563,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
563,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
563,Irish,geographic,country,0.95,demonym_lookup,Ireland,
563,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
563,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
563,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
563,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
563,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
563,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
563,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
563,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
563,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
564,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
564,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
564,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
564,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
564,Irish,geographic,country,0.95,demonym_lookup,Ireland,
564,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
564,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
564,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
564,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
564,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
564,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
564,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
564,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
564,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
565,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
565,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
565,Irish,geographic,country,0.95,demonym_lookup,Ireland,
565,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
565,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
565,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
565,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
565,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
566,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
566,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
566,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
566,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
566,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
566,Irish,geographic,country,0.95,demonym_lookup,Ireland,
566,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
566,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
566,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
566,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
566,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
567,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
567,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
567,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
567,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
567,Irish,geographic,country,0.95,demonym_lookup,Ireland,
567,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
567,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
567,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
567,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
567,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
567,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
567,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
567A,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
567A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
569,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
569,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
569,Irish,geographic,country,0.95,demonym_lookup,Ireland,
569,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
56A,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
56A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
56A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
56A,Hawaiian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Hawaii,
56A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
56A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
56A,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
56A,Nenets,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Arctic,
56A,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
56A,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
56A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
56A*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
56A*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
56A*,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
56B,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
56B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
56B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
56B,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
56B,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
56B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
56B,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
56D,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
56D,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
56D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
57,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
57,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
57,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
57,Irish,geographic,country,0.95,demonym_lookup,Ireland,
57,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
57,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
57,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
57,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
570,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
570,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
570,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
570,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
570,Irish,geographic,country,0.95,demonym_lookup,Ireland,
570,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
570,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
570,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
570,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
570,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
570,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
570,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
571,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
571,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
571,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
571,Irish,geographic,country,0.95,demonym_lookup,Ireland,
571,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
571,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
571,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
571,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
571B,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
571B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
571B,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
571B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
571C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
575,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
575,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
575,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
575,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
575,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
575,Uighur,linguistic,language,0.8,language_geographic,Xinjiang/China,
575,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
575,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
576,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
576,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
577,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
577,Irish,geographic,country,0.95,demonym_lookup,Ireland,
577,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
577,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
577,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
58,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
580,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
580,Irish,geographic,country,0.95,demonym_lookup,Ireland,
585,Irish,geographic,country,0.95,demonym_lookup,Ireland,
59,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
59,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
59,Irish,geographic,country,0.95,demonym_lookup,Ireland,
59,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
59,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
59*,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
59*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
590,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
590,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
590,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
590,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
590,Irish,geographic,country,0.95,demonym_lookup,Ireland,
590,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
590,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
590,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
591,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
591,Irish,geographic,country,0.95,demonym_lookup,Ireland,
591,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
591,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
592,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
592,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
592,Irish,geographic,country,0.95,demonym_lookup,Ireland,
592,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
592,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
592,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
592,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
592,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
592,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
592,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
592,Welsh,linguistic,language,0.8,language_geographic,Wales,
593,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
593,Irish,geographic,country,0.95,demonym_lookup,Ireland,
593,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
593,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
6,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
6,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
6,Irish,geographic,country,0.95,demonym_lookup,Ireland,
6,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
6,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
6,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
60,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
60,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
60,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
60,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
60,Irish,geographic,country,0.95,demonym_lookup,Ireland,
60,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
60,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
60,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
60,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
60,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
60,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
61,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
61,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
61,Irish,geographic,country,0.95,demonym_lookup,Ireland,
61,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
61,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
610,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
610,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
610,Irish,geographic,country,0.95,demonym_lookup,Ireland,
610,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
611,Irish,geographic,country,0.95,demonym_lookup,Ireland,
611,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
611,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
612,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
612,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
612,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
612,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
612,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
612,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
613,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
613,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
613,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
613,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
613,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
613,Irish,geographic,country,0.95,demonym_lookup,Ireland,
613,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
613,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
613,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
613,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
613,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
613,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
613,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
613,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
613,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
613,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
61B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
61B,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
61B,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
61B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
62,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
62,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
62,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
62,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
62,Irish,geographic,country,0.95,demonym_lookup,Ireland,
62,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
62,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
62,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
62,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
62,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
63,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
63,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
63,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
63,Irish,geographic,country,0.95,demonym_lookup,Ireland,
65*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
650A,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
650A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
650A,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
650A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
650A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
650A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
650A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
650A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
650A,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
650A,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
650A,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
650A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
650A,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
650A,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
650A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
650A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
650A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
650B,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
650B,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
650B,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
650B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
652,Irish,geographic,country,0.95,demonym_lookup,Ireland,
652,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
652,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
653,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
653,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
653,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
653,Irish,geographic,country,0.95,demonym_lookup,Ireland,
653,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
653,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
653,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
653,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
653,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
653,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
653A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
653A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
653A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
653A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
653A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
653B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
654,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
654,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
654,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
654,Irish,geographic,country,0.95,demonym_lookup,Ireland,
655,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
655,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
655,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
655,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
660,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
660,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
660,Irish,geographic,country,0.95,demonym_lookup,Ireland,
660,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
664*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
664*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
664*,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
665,Irish,geographic,country,0.95,demonym_lookup,Ireland,
665,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
665,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
666*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
667,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
667,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
66A,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
66A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
66A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
66B,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
66B,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
66B,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
67,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
