type_id,ref_term,category,subcategory,confidence
554,Argentine,unknown,unclassified,0.1
554,Armenian,geographic,country,0.9
554,Austrian,geographic,country,0.9
554,Bulgarian,geographic,country,0.9
554,Burmese,linguistic,language,0.9
554,Byelorussian,geographic,country,0.9
554,Catalan,unknown,unclassified,0.1
554,Central African,geographic,region,0.8
554,Cheremis/Mari,unknown,unclassified,0.1
554,Chinese,linguistic,language,0.9
554,Croatian,geographic,country,0.9
554,Cuban,unknown,unclassified,0.1
554,Czech,geographic,country,0.9
554,Danish,linguistic,language,0.9
554,East African,geographic,region,0.8
554,Egyptian,geographic,country,0.9
554,English,linguistic,language,0.9
554,Estonian,geographic,country,0.9
554,Filipino,unknown,unclassified,0.1
554,Finnish,linguistic,language,0.9
554,Flemish,unknown,unclassified,0.1
554,French,linguistic,language,0.9
554,Georgian,geographic,country,0.9
554,German,linguistic,language,0.9
554,Greek,linguistic,language,0.9
554,Guinean,unknown,unclassified,0.1
554,Gypsy,ethnic_tribal,group,0.7
554,Hungarian,linguistic,language,0.9
554,Indian,geographic,country,0.9
554,Indonesian,geographic,country,0.9
554,Iranian,geographic,country,0.9
554,Iraqi,geographic,country,0.9
554,Irish,unknown,unclassified,0.1
554,Italian,linguistic,language,0.9
554,Japanese,geographic,country,0.9
554,Jewish,religious,religion,0.9
554,Kalmyk,unknown,unclassified,0.1
554,Karelian,unknown,unclassified,0.1
554,Korean,geographic,country,0.9
554,Kurdish,ethnic_tribal,group,0.7
554,Ladinian,unknown,unclassified,0.1
554,Lappish,unknown,unclassified,0.1
554,Latvian,geographic,country,0.9
554,Lebanese,unknown,unclassified,0.1
554,Libyan,unknown,unclassified,0.1
554,Lithuanian,geographic,country,0.9
554,Livonian,unknown,unclassified,0.1
554,Malagasy,unknown,unclassified,0.1
554,Maltese,unknown,unclassified,0.1
554,Mayan,unknown,unclassified,0.1
554,Mexican,unknown,unclassified,0.1
554,Mongolian,geographic,country,0.9
554,Moroccan,unknown,unclassified,0.1
554,Namibian,unknown,unclassified,0.1
554,Ossetian,unknown,unclassified,0.1
554,Pakistani,geographic,country,0.9
554,Palestinian,unknown,unclassified,0.1
554,Polish,linguistic,language,0.9
554,Portuguese,linguistic,language,0.9
554,Rumanian,unknown,unclassified,0.1
554,Russian,geographic,country,0.9
554,Sardinian,unknown,unclassified,0.1
554,Saudi Arabian,unknown,unclassified,0.1
554,Scottish,unknown,unclassified,0.1
554,Slovakian,geographic,country,0.9
554,Slovene,unknown,unclassified,0.1
554,Sorbian,unknown,unclassified,0.1
554,Spanish,linguistic,language,0.9
554,Sri Lankan,unknown,unclassified,0.1
554,Sudanese,geographic,country,0.9
554,Swedish,linguistic,language,0.9
554,Syrian,geographic,country,0.9
554,Syrjanian,unknown,unclassified,0.1
554,Tadzhik,unknown,unclassified,0.1
554,Turkish,linguistic,language,0.9
554,Ukrainian,unknown,unclassified,0.1
554,Wepsian,unknown,unclassified,0.1
554,West Indies,unknown,unclassified,0.1
554,Yakut,unknown,unclassified,0.1
555,Austrian,geographic,country,0.9
555,Bolivian,geographic,country,0.9
555,Brazilian,geographic,country,0.9
555,Bulgarian,geographic,country,0.9
555,Byelorussian,geographic,country,0.9
555,Catalan,unknown,unclassified,0.1
555,Cheremis/Mari,unknown,unclassified,0.1
555,Chinese,linguistic,language,0.9
555,Cuban,unknown,unclassified,0.1
555,Czech,geographic,country,0.9
555,Dutch,linguistic,language,0.9
555,Egyptian,geographic,country,0.9
555,English,linguistic,language,0.9
555,Estonian,geographic,country,0.9
555,Finnish,linguistic,language,0.9
555,Flemish,unknown,unclassified,0.1
555,French,linguistic,language,0.9
555,Frisian,unknown,unclassified,0.1
555,German,linguistic,language,0.9
555,Greek,linguistic,language,0.9
555,Gypsy,ethnic_tribal,group,0.7
555,Hungarian,linguistic,language,0.9
555,Icelandic,geographic,country,0.9
555,Indian,geographic,country,0.9
555,Indonesian,geographic,country,0.9
555,Iraqi,geographic,country,0.9
555,Irish,unknown,unclassified,0.1
555,Italian,linguistic,language,0.9
555,Japanese,geographic,country,0.9
555,Jewish,religious,religion,0.9
555,Karelian,unknown,unclassified,0.1
555,Korean,geographic,country,0.9
555,Kuwaiti,unknown,unclassified,0.1
555,Lappish,unknown,unclassified,0.1
555,Latvian,geographic,country,0.9
555,Libyan,unknown,unclassified,0.1
555,Livonian,unknown,unclassified,0.1
555,Lydian,unknown,unclassified,0.1
555,Mordvinian,unknown,unclassified,0.1
555,Namibian,unknown,unclassified,0.1
555,Norwegian,linguistic,language,0.9
555,Ossetian,unknown,unclassified,0.1
555,Polish,linguistic,language,0.9
555,Puerto Rican,unknown,unclassified,0.1
555,Rumanian,unknown,unclassified,0.1
555,Russian,geographic,country,0.9
555,Sardinian,unknown,unclassified,0.1
555,Serbian,geographic,country,0.9
555,Slovakian,geographic,country,0.9
555,Slovene,unknown,unclassified,0.1
555,Spanish,linguistic,language,0.9
555,Swedish,linguistic,language,0.9
555,Tunisian,unknown,unclassified,0.1
555,Turkish,linguistic,language,0.9
555,Ukrainian,unknown,unclassified,0.1
555,Walloon,unknown,unclassified,0.1
555,Wepsian,unknown,unclassified,0.1
555,West Indies,unknown,unclassified,0.1
555,Wotian,unknown,unclassified,0.1
556F*,Austrian,geographic,country,0.9
556F*,French,linguistic,language,0.9
556F*,German,linguistic,language,0.9
556F*,Gypsy,ethnic_tribal,group,0.7
556F*,Hungarian,linguistic,language,0.9
556F*,Lithuanian,geographic,country,0.9
556F*,Rumanian,unknown,unclassified,0.1
556F*,Serbian,geographic,country,0.9
556F*,Ukrainian,unknown,unclassified,0.1
559,Austrian,geographic,country,0.9
559,Bolivian,geographic,country,0.9
559,Brazilian,geographic,country,0.9
559,Catalan,unknown,unclassified,0.1
559,Cheremis/Mari,unknown,unclassified,0.1
559,Croatian,geographic,country,0.9
559,Czech,geographic,country,0.9
559,Danish,linguistic,language,0.9
559,East African,geographic,region,0.8
559,Egyptian,geographic,country,0.9
559,Estonian,geographic,country,0.9
559,Finnish,linguistic,language,0.9
559,Flemish,unknown,unclassified,0.1
559,French,linguistic,language,0.9
559,German,linguistic,language,0.9
559,Greek,linguistic,language,0.9
559,Gypsy,ethnic_tribal,group,0.7
559,Hungarian,linguistic,language,0.9
559,Irish,unknown,unclassified,0.1
559,Italian,linguistic,language,0.9
559,Jewish,religious,religion,0.9
559,Karelian,unknown,unclassified,0.1
559,Latvian,geographic,country,0.9
559,Lithuanian,geographic,country,0.9
559,Mexican,unknown,unclassified,0.1
559,Mordvinian,unknown,unclassified,0.1
559,North American Indian,geographic,country,0.9
559,Norwegian,linguistic,language,0.9
559,Ossetian,unknown,unclassified,0.1
559,Panamanian,unknown,unclassified,0.1
559,Portuguese,linguistic,language,0.9
559,Russian,geographic,country,0.9
559,Scottish,unknown,unclassified,0.1
559,Spanish,linguistic,language,0.9
559,Ukrainian,unknown,unclassified,0.1
559,West Indies,unknown,unclassified,0.1
559,Yakut,unknown,unclassified,0.1
56,Byelorussian,geographic,country,0.9
56,Ethiopian,geographic,country,0.9
56,Greek,linguistic,language,0.9
56,Irish,unknown,unclassified,0.1
56,Karelian,unknown,unclassified,0.1
56,Kazakh,unknown,unclassified,0.1
56,Livonian,unknown,unclassified,0.1
56,Macedonian,unknown,unclassified,0.1
56,Nenets,unknown,unclassified,0.1
56,Niger,unknown,unclassified,0.1
56,Portuguese,linguistic,language,0.9
56,Slovene,unknown,unclassified,0.1
56,Spanish,linguistic,language,0.9
56,Uzbek,unknown,unclassified,0.1
56,Yakut,unknown,unclassified,0.1
560,Abkhaz,unknown,unclassified,0.1
560,Algerian,geographic,country,0.9
560,Aramaic,unknown,unclassified,0.1
560,Argentine,unknown,unclassified,0.1
560,Armenian,geographic,country,0.9
560,Bulgarian,geographic,country,0.9
560,Burmese,linguistic,language,0.9
560,Buryat,unknown,unclassified,0.1
560,Byelorussian,geographic,country,0.9
560,Cape Verdian,unknown,unclassified,0.1
560,Catalan,unknown,unclassified,0.1
560,Cheremis/Mari,unknown,unclassified,0.1
560,Chilean,geographic,country,0.9
560,Chinese,linguistic,language,0.9
560,Croatian,geographic,country,0.9
560,Czech,geographic,country,0.9
560,Danish,linguistic,language,0.9
560,Dominican,unknown,unclassified,0.1
560,East African,geographic,region,0.8
560,Ecuadorian,geographic,country,0.9
560,Egyptian,geographic,country,0.9
560,English,linguistic,language,0.9
560,Finnish,linguistic,language,0.9
560,Flemish,unknown,unclassified,0.1
560,French,linguistic,language,0.9
560,Frisian,unknown,unclassified,0.1
560,Georgian,geographic,country,0.9
560,German,linguistic,language,0.9
560,Greek,linguistic,language,0.9
560,Guatemalan,geographic,country,0.9
560,Guinean,unknown,unclassified,0.1
560,Gypsy,ethnic_tribal,group,0.7
560,Hungarian,linguistic,language,0.9
560,Indonesian,geographic,country,0.9
560,Iranian,geographic,country,0.9
560,Iraqi,geographic,country,0.9
560,Irish,unknown,unclassified,0.1
560,Italian,linguistic,language,0.9
560,Japanese,geographic,country,0.9
560,Jewish,religious,religion,0.9
560,Jordanian,geographic,country,0.9
560,Kalmyk,unknown,unclassified,0.1
560,Karelian,unknown,unclassified,0.1
560,Korean,geographic,country,0.9
560,Kuwaiti,unknown,unclassified,0.1
560,Lappish,unknown,unclassified,0.1
560,Latvian,geographic,country,0.9
560,Lithuanian,geographic,country,0.9
560,Livonian,unknown,unclassified,0.1
560,Lydian,unknown,unclassified,0.1
560,Malagasy,unknown,unclassified,0.1
560,Mayan,unknown,unclassified,0.1
560,Mexican,unknown,unclassified,0.1
560,Mongolian,geographic,country,0.9
560,Mordvinian,unknown,unclassified,0.1
560,Moroccan,unknown,unclassified,0.1
560,Nepalese,geographic,country,0.9
560,Norwegian,linguistic,language,0.9
560,Oman,unknown,unclassified,0.1
560,Ossetian,unknown,unclassified,0.1
560,Pakistani,geographic,country,0.9
560,Palestinian,unknown,unclassified,0.1
560,Polish,linguistic,language,0.9
560,Portuguese,linguistic,language,0.9
560,Puerto Rican,unknown,unclassified,0.1
560,Qatar,unknown,unclassified,0.1
560,Rumanian,unknown,unclassified,0.1
560,Russian,geographic,country,0.9
560,Saudi Arabian,unknown,unclassified,0.1
560,Serbian,geographic,country,0.9
560,Slovakian,geographic,country,0.9
560,Spanish,linguistic,language,0.9
560,Sri Lankan,unknown,unclassified,0.1
560,Sudanese,geographic,country,0.9
560,Swedish,linguistic,language,0.9
560,Syrian,geographic,country,0.9
560,Syrjanian,unknown,unclassified,0.1
560,Tadzhik,unknown,unclassified,0.1
560,Tanzanian,unknown,unclassified,0.1
560,Tatar,unknown,unclassified,0.1
560,Turkish,linguistic,language,0.9
560,Ukrainian,unknown,unclassified,0.1
560,Venezuelan,geographic,country,0.9
560,Wepsian,unknown,unclassified,0.1
560,West Indies,unknown,unclassified,0.1
560,Yakut,unknown,unclassified,0.1
560,Yemenite,unknown,unclassified,0.1
561,Albanian,geographic,country,0.9
561,Algerian,geographic,country,0.9
561,Armenian,geographic,country,0.9
561,Cape Verdian,unknown,unclassified,0.1
561,Catalan,unknown,unclassified,0.1
561,Cheremis/Mari,unknown,unclassified,0.1
561,Chilean,geographic,country,0.9
561,Chinese,linguistic,language,0.9
561,Croatian,geographic,country,0.9
561,Czech,geographic,country,0.9
561,Danish,linguistic,language,0.9
561,Dutch,linguistic,language,0.9
561,Estonian,geographic,country,0.9
561,Filipino,unknown,unclassified,0.1
561,Finnish,linguistic,language,0.9
561,Flemish,unknown,unclassified,0.1
561,French,linguistic,language,0.9
561,Georgian,geographic,country,0.9
561,German,linguistic,language,0.9
561,Greek,linguistic,language,0.9
561,Gypsy,ethnic_tribal,group,0.7
561,Hungarian,linguistic,language,0.9
561,Indian,geographic,country,0.9
561,Iraqi,geographic,country,0.9
561,Irish,unknown,unclassified,0.1
561,Italian,linguistic,language,0.9
561,Jewish,religious,religion,0.9
561,Kalmyk,unknown,unclassified,0.1
561,Karelian,unknown,unclassified,0.1
561,Ladinian,unknown,unclassified,0.1
561,Lappish,unknown,unclassified,0.1
561,Latvian,geographic,country,0.9
561,Lithuanian,geographic,country,0.9
561,Maltese,unknown,unclassified,0.1
561,Moroccan,unknown,unclassified,0.1
561,Norwegian,linguistic,language,0.9
561,Ossetian,unknown,unclassified,0.1
561,Persian Gulf,linguistic,language,0.9
561,Polish,linguistic,language,0.9
561,Qatar,unknown,unclassified,0.1
561,Rumanian,unknown,unclassified,0.1
561,Russian,geographic,country,0.9
561,Sardinian,unknown,unclassified,0.1
561,Slovakian,geographic,country,0.9
561,Slovene,unknown,unclassified,0.1
561,Spanish,linguistic,language,0.9
561,Sri Lankan,unknown,unclassified,0.1
561,Swedish,linguistic,language,0.9
561,Syrian,geographic,country,0.9
561,Tunisian,unknown,unclassified,0.1
561,Turkish,linguistic,language,0.9
561,Ukrainian,unknown,unclassified,0.1
561,West Indies,unknown,unclassified,0.1
562,Austrian,geographic,country,0.9
562,Bosnian,unknown,unclassified,0.1
562,Bulgarian,geographic,country,0.9
562,Chuvash,unknown,unclassified,0.1
562,Czech,geographic,country,0.9
562,Danish,linguistic,language,0.9
562,Estonian,geographic,country,0.9
562,Finnish,linguistic,language,0.9
562,Flemish,unknown,unclassified,0.1
562,French,linguistic,language,0.9
562,Frisian,unknown,unclassified,0.1
562,German,linguistic,language,0.9
562,Greek,linguistic,language,0.9
562,Gypsy,ethnic_tribal,group,0.7
562,Hungarian,linguistic,language,0.9
562,Indian,geographic,country,0.9
562,Irish,unknown,unclassified,0.1
562,Italian,linguistic,language,0.9
562,Japanese,geographic,country,0.9
562,Jewish,religious,religion,0.9
562,Karelian,unknown,unclassified,0.1
562,Ladinian,unknown,unclassified,0.1
562,Latvian,geographic,country,0.9
562,Macedonian,unknown,unclassified,0.1
562,Norwegian,linguistic,language,0.9
562,Polish,linguistic,language,0.9
562,Russian,geographic,country,0.9
562,Sardinian,unknown,unclassified,0.1
562,Slovakian,geographic,country,0.9
562,Slovene,unknown,unclassified,0.1
562,Sri Lankan,unknown,unclassified,0.1
562,Sudanese,geographic,country,0.9
562,Swedish,linguistic,language,0.9
562,Turkish,linguistic,language,0.9
562,Ukrainian,unknown,unclassified,0.1
562,US-American,geographic,region,0.8
562,Wepsian,unknown,unclassified,0.1
563,Adygea,unknown,unclassified,0.1
563,Afghan,unknown,unclassified,0.1
563,Algerian,geographic,country,0.9
563,Armenian,geographic,country,0.9
563,Austrian,geographic,country,0.9
563,Basque,ethnic_tribal,group,0.7
563,Benin,unknown,unclassified,0.1
563,Bolivian,geographic,country,0.9
563,Brazilian,geographic,country,0.9
563,Bulgarian,geographic,country,0.9
563,Byelorussian,geographic,country,0.9
563,Cameroon,unknown,unclassified,0.1
563,Cape Verdian,unknown,unclassified,0.1
563,Catalan,unknown,unclassified,0.1
563,Cheremis/Mari,unknown,unclassified,0.1
563,Chilean,geographic,country,0.9
563,Chinese,linguistic,language,0.9
563,Chuvash,unknown,unclassified,0.1
563,Congolese,unknown,unclassified,0.1
563,Croatian,geographic,country,0.9
563,Cuban,unknown,unclassified,0.1
563,Czech,geographic,country,0.9
563,Danish,linguistic,language,0.9
563,Dominican,unknown,unclassified,0.1
563,Dutch,linguistic,language,0.9
563,East African,geographic,region,0.8
563,Egyptian,geographic,country,0.9
563,Estonian,geographic,country,0.9
563,Faeroese,unknown,unclassified,0.1
563,Filipino,unknown,unclassified,0.1
563,Finnish,linguistic,language,0.9
563,Flemish,unknown,unclassified,0.1
563,French,linguistic,language,0.9
563,Frisian,unknown,unclassified,0.1
563,Georgian,geographic,country,0.9
563,German,linguistic,language,0.9
563,Greek,linguistic,language,0.9
563,Guatemalan,geographic,country,0.9
563,Guinean,unknown,unclassified,0.1
563,Gypsy,ethnic_tribal,group,0.7
563,Hungarian,linguistic,language,0.9
563,Icelandic,geographic,country,0.9
563,Indian,geographic,country,0.9
563,Indonesian,geographic,country,0.9
563,Iranian,geographic,country,0.9
563,Iraqi,geographic,country,0.9
563,Irish,unknown,unclassified,0.1
563,Italian,linguistic,language,0.9
563,Japanese,geographic,country,0.9
563,Jewish,religious,religion,0.9
563,Jordanian,geographic,country,0.9
563,Kalmyk,unknown,unclassified,0.1
563,Karelian,unknown,unclassified,0.1
563,Ladinian,unknown,unclassified,0.1
563,Lappish,unknown,unclassified,0.1
563,Latvian,geographic,country,0.9
563,Lithuanian,geographic,country,0.9
563,Livonian,unknown,unclassified,0.1
563,Malagasy,unknown,unclassified,0.1
563,Mexican,unknown,unclassified,0.1
563,Mongolian,geographic,country,0.9
563,Mordvinian,unknown,unclassified,0.1
563,Moroccan,unknown,unclassified,0.1
563,Namibian,unknown,unclassified,0.1
563,Nepalese,geographic,country,0.9
563,North American Indian,geographic,country,0.9
563,Norwegian,linguistic,language,0.9
563,Pakistani,geographic,country,0.9
563,Palestinian,unknown,unclassified,0.1
563,Polish,linguistic,language,0.9
563,Portuguese,linguistic,language,0.9
563,Puerto Rican,unknown,unclassified,0.1
563,Qatar,unknown,unclassified,0.1
563,Rumanian,unknown,unclassified,0.1
563,Russian,geographic,country,0.9
563,Slovakian,geographic,country,0.9
563,Slovene,unknown,unclassified,0.1
563,South African,geographic,region,0.8
563,Spanish,linguistic,language,0.9
563,Sri Lankan,unknown,unclassified,0.1
563,Sudanese,geographic,country,0.9
563,Swedish,linguistic,language,0.9
563,Swiss,unknown,unclassified,0.1
563,Syrian,geographic,country,0.9
563,Syrjanian,unknown,unclassified,0.1
563,Tatar,unknown,unclassified,0.1
563,Thai,linguistic,language,0.9
563,Tunisian,unknown,unclassified,0.1
563,Turkish,linguistic,language,0.9
563,Ukrainian,unknown,unclassified,0.1
563,Vogul/Mansi,unknown,unclassified,0.1
563,Walloon,unknown,unclassified,0.1
563,Wepsian,unknown,unclassified,0.1
563,West Indies,unknown,unclassified,0.1
563,Yakut,unknown,unclassified,0.1
563,Yemenite,unknown,unclassified,0.1
564,Buryat,unknown,unclassified,0.1
564,Byelorussian,geographic,country,0.9
564,Catalan,unknown,unclassified,0.1
564,Cheremis/Mari,unknown,unclassified,0.1
564,Croatian,geographic,country,0.9
564,Czech,geographic,country,0.9
564,Dominican,unknown,unclassified,0.1
564,Egyptian,geographic,country,0.9
564,Estonian,geographic,country,0.9
564,Finnish,linguistic,language,0.9
564,Flemish,unknown,unclassified,0.1
564,French,linguistic,language,0.9
564,Frisian,unknown,unclassified,0.1
564,Georgian,geographic,country,0.9
564,German,linguistic,language,0.9
564,Indian,geographic,country,0.9
564,Irish,unknown,unclassified,0.1
564,Italian,linguistic,language,0.9
564,Jewish,religious,religion,0.9
564,Kalmyk,unknown,unclassified,0.1
564,Karelian,unknown,unclassified,0.1
564,Lappish,unknown,unclassified,0.1
564,Latvian,geographic,country,0.9
564,Lithuanian,geographic,country,0.9
564,Livonian,unknown,unclassified,0.1
564,Lydian,unknown,unclassified,0.1
564,Macedonian,unknown,unclassified,0.1
564,Mongolian,geographic,country,0.9
564,Mordvinian,unknown,unclassified,0.1
564,Moroccan,unknown,unclassified,0.1
564,Nepalese,geographic,country,0.9
564,Ossetian,unknown,unclassified,0.1
564,Polish,linguistic,language,0.9
564,Puerto Rican,unknown,unclassified,0.1
564,Russian,geographic,country,0.9
564,Spanish,linguistic,language,0.9
564,Swedish,linguistic,language,0.9
564,Syrjanian,unknown,unclassified,0.1
564,Tatar,unknown,unclassified,0.1
564,Tunisian,unknown,unclassified,0.1
564,Udmurt,unknown,unclassified,0.1
564,Ukrainian,unknown,unclassified,0.1
564,Vogul/Mansi,unknown,unclassified,0.1
564,Wepsian,unknown,unclassified,0.1
564,Yakut,unknown,unclassified,0.1
564,Yemenite,unknown,unclassified,0.1
565,Austrian,geographic,country,0.9
565,Bulgarian,geographic,country,0.9
565,Catalan,unknown,unclassified,0.1
565,Chinese,linguistic,language,0.9
565,Congolese,unknown,unclassified,0.1
565,Czech,geographic,country,0.9
565,Danish,linguistic,language,0.9
565,Dutch,linguistic,language,0.9
565,Egyptian,geographic,country,0.9
565,Estonian,geographic,country,0.9
565,Faeroese,unknown,unclassified,0.1
565,Finnish,linguistic,language,0.9
565,French,linguistic,language,0.9
565,Frisian,unknown,unclassified,0.1
565,German,linguistic,language,0.9
565,Greek,linguistic,language,0.9
565,Hungarian,linguistic,language,0.9
565,Indian,geographic,country,0.9
565,Irish,unknown,unclassified,0.1
565,Japanese,geographic,country,0.9
565,Jewish,religious,religion,0.9
565,Karelian,unknown,unclassified,0.1
565,Korean,geographic,country,0.9
565,Lappish,unknown,unclassified,0.1
565,Latvian,geographic,country,0.9
565,Lithuanian,geographic,country,0.9
565,Livonian,unknown,unclassified,0.1
565,Macedonian,unknown,unclassified,0.1
565,Maltese,unknown,unclassified,0.1
565,Moroccan,unknown,unclassified,0.1
565,Norwegian,linguistic,language,0.9
565,Polish,linguistic,language,0.9
565,Portuguese,linguistic,language,0.9
565,Russian,geographic,country,0.9
565,Scottish,unknown,unclassified,0.1
565,Slovakian,geographic,country,0.9
565,Slovene,unknown,unclassified,0.1
565,South American,geographic,region,0.8
565,Spanish,linguistic,language,0.9
565,Swedish,linguistic,language,0.9
565,Syrian,geographic,country,0.9
565,Ukrainian,unknown,unclassified,0.1
565,West Indies,unknown,unclassified,0.1
565,Yakut,unknown,unclassified,0.1
566,Algerian,geographic,country,0.9
566,Argentine,unknown,unclassified,0.1
566,Armenian,geographic,country,0.9
566,Austrian,geographic,country,0.9
566,Basque,ethnic_tribal,group,0.7
566,Bulgarian,geographic,country,0.9
566,Buryat,unknown,unclassified,0.1
566,Byelorussian,geographic,country,0.9
566,Cape Verdian,unknown,unclassified,0.1
566,Catalan,unknown,unclassified,0.1
566,Cheremis/Mari,unknown,unclassified,0.1
566,Chilean,geographic,country,0.9
566,Chinese,linguistic,language,0.9
566,Colombian,geographic,country,0.9
566,Czech,geographic,country,0.9
566,Danish,linguistic,language,0.9
566,Dutch,linguistic,language,0.9
566,Egyptian,geographic,country,0.9
566,English,linguistic,language,0.9
566,Estonian,geographic,country,0.9
566,Finnish,linguistic,language,0.9
566,Flemish,unknown,unclassified,0.1
566,French,linguistic,language,0.9
566,Frisian,unknown,unclassified,0.1
566,Georgian,geographic,country,0.9
566,German,linguistic,language,0.9
566,Greek,linguistic,language,0.9
566,Guatemalan,geographic,country,0.9
566,Gypsy,ethnic_tribal,group,0.7
566,Hungarian,linguistic,language,0.9
566,Icelandic,geographic,country,0.9
566,Indian,geographic,country,0.9
566,Indonesian,geographic,country,0.9
566,Irish,unknown,unclassified,0.1
566,Italian,linguistic,language,0.9
566,Jewish,religious,religion,0.9
566,Lappish,unknown,unclassified,0.1
566,Latvian,geographic,country,0.9
566,Lithuanian,geographic,country,0.9
566,Livonian,unknown,unclassified,0.1
566,Mexican,unknown,unclassified,0.1
566,Mongolian,geographic,country,0.9
566,Moroccan,unknown,unclassified,0.1
566,Norwegian,linguistic,language,0.9
566,Oman,unknown,unclassified,0.1
566,Palestinian,unknown,unclassified,0.1
566,Persian Gulf,linguistic,language,0.9
566,Polish,linguistic,language,0.9
566,Portuguese,linguistic,language,0.9
566,Puerto Rican,unknown,unclassified,0.1
566,Qatar,unknown,unclassified,0.1
566,Rumanian,unknown,unclassified,0.1
566,Russian,geographic,country,0.9
566,Slovene,unknown,unclassified,0.1
566,Sorbian,unknown,unclassified,0.1
566,Spanish,linguistic,language,0.9
566,Swedish,linguistic,language,0.9
566,Ukrainian,unknown,unclassified,0.1
566,Vietnamese,geographic,country,0.9
566,Wepsian,unknown,unclassified,0.1
566,West Indies,unknown,unclassified,0.1
566,Yakut,unknown,unclassified,0.1
566,Yemenite,unknown,unclassified,0.1
567,Adygea,unknown,unclassified,0.1
567,Aramaic,unknown,unclassified,0.1
567,Armenian,geographic,country,0.9
567,Austrian,geographic,country,0.9
567,Bulgarian,geographic,country,0.9
567,Burmese,linguistic,language,0.9
567,Buryat,unknown,unclassified,0.1
567,Byelorussian,geographic,country,0.9
567,Catalan,unknown,unclassified,0.1
567,Cheremis/Mari,unknown,unclassified,0.1
567,Chinese,linguistic,language,0.9
567,Croatian,geographic,country,0.9
567,Czech,geographic,country,0.9
567,Dutch,linguistic,language,0.9
567,East African,geographic,region,0.8
567,Egyptian,geographic,country,0.9
567,Estonian,geographic,country,0.9
567,Finnish,linguistic,language,0.9
567,Flemish,unknown,unclassified,0.1
567,French,linguistic,language,0.9
567,Georgian,geographic,country,0.9
567,German,linguistic,language,0.9
567,Greek,linguistic,language,0.9
567,Gypsy,ethnic_tribal,group,0.7
567,Hungarian,linguistic,language,0.9
567,Indian,geographic,country,0.9
567,Indonesian,geographic,country,0.9
567,Iranian,geographic,country,0.9
567,Irish,unknown,unclassified,0.1
567,Italian,linguistic,language,0.9
567,Japanese,geographic,country,0.9
567,Jewish,religious,religion,0.9
567,Jordanian,geographic,country,0.9
567,Karelian,unknown,unclassified,0.1
567,Kurdish,ethnic_tribal,group,0.7
567,Ladinian,unknown,unclassified,0.1
567,Lappish,unknown,unclassified,0.1
567,Latvian,geographic,country,0.9
567,Lithuanian,geographic,country,0.9
567,Livonian,unknown,unclassified,0.1
567,Macedonian,unknown,unclassified,0.1
567,Mongolian,geographic,country,0.9
567,Mordvinian,unknown,unclassified,0.1
567,Moroccan,unknown,unclassified,0.1
567,Namibian,unknown,unclassified,0.1
567,Norwegian,linguistic,language,0.9
567,Pakistani,geographic,country,0.9
567,Palestinian,unknown,unclassified,0.1
567,Polish,linguistic,language,0.9
567,Portuguese,linguistic,language,0.9
567,Puerto Rican,unknown,unclassified,0.1
567,Rumanian,unknown,unclassified,0.1
567,Russian,geographic,country,0.9
567,Serbian,geographic,country,0.9
567,Slovakian,geographic,country,0.9
567,Slovene,unknown,unclassified,0.1
567,Spanish,linguistic,language,0.9
567,Sri Lankan,unknown,unclassified,0.1
567,Swedish,linguistic,language,0.9
567,Tatar,unknown,unclassified,0.1
567,Turkish,linguistic,language,0.9
567,Ukrainian,unknown,unclassified,0.1
567,US-American,geographic,region,0.8
567,Wepsian,unknown,unclassified,0.1
567,West Indies,unknown,unclassified,0.1
567,Wotian,unknown,unclassified,0.1
567,Yakut,unknown,unclassified,0.1
567A,Abkhaz,unknown,unclassified,0.1
567A,Algerian,geographic,country,0.9
567A,Armenian,geographic,country,0.9
567A,Bulgarian,geographic,country,0.9
567A,Burmese,linguistic,language,0.9
567A,Buryat,unknown,unclassified,0.1
567A,Cheremis/Mari,unknown,unclassified,0.1
567A,Chinese,linguistic,language,0.9
567A,Croatian,geographic,country,0.9
567A,Egyptian,geographic,country,0.9
567A,German,linguistic,language,0.9
567A,Greek,linguistic,language,0.9
567A,Gypsy,ethnic_tribal,group,0.7
567A,Hungarian,linguistic,language,0.9
567A,Indian,geographic,country,0.9
567A,Indonesian,geographic,country,0.9
567A,Iranian,geographic,country,0.9
567A,Iraqi,geographic,country,0.9
567A,Italian,linguistic,language,0.9
567A,Jewish,religious,religion,0.9
567A,Kalmyk,unknown,unclassified,0.1
567A,Karelian,unknown,unclassified,0.1
567A,Kuwaiti,unknown,unclassified,0.1
567A,Macedonian,unknown,unclassified,0.1
567A,Mongolian,geographic,country,0.9
567A,Moroccan,unknown,unclassified,0.1
567A,Oman,unknown,unclassified,0.1
567A,Palestinian,unknown,unclassified,0.1
567A,Persian Gulf,linguistic,language,0.9
567A,Qatar,unknown,unclassified,0.1
567A,Rumanian,unknown,unclassified,0.1
567A,Serbian,geographic,country,0.9
567A,Spanish,linguistic,language,0.9
567A,Sudanese,geographic,country,0.9
567A,Tatar,unknown,unclassified,0.1
567A,Tuva,unknown,unclassified,0.1
567A,Uzbek,unknown,unclassified,0.1
567A,Yemenite,unknown,unclassified,0.1
569,Austrian,geographic,country,0.9
569,Bulgarian,geographic,country,0.9
569,Burmese,linguistic,language,0.9
569,Byelorussian,geographic,country,0.9
