type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
751D*,Syrian,geographic,country,0.9,,,,,
751E*,Australian,geographic,country,0.9,,,,,
751E*,Cambodian,geographic,country,0.9,,,,,
751E*,Central African,geographic,region,0.8,,,,,
751E*,Chinese,linguistic,language,0.9,,,,,
751E*,Dutch,linguistic,language,0.9,,,,,
751E*,Estonian,geographic,country,0.9,,,,,
751E*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
751E*,French,linguistic,language,0.9,,,,,
751E*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
751E*,German,linguistic,language,0.9,,,,,
751E*,Indian,geographic,country,0.9,,,,,
751E*,Lithuanian,geographic,country,0.9,,,,,
751E*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
751E*,Namibian,geographic,country,0.95,demonym_lookup,Namibia,,,
751E*,New Zealand,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'New Zealand' - may be archaic term, variant spelling, or highly specific local reference"
751E*,North American Indian,geographic,country,0.9,,,,,
751E*,Polish,linguistic,language,0.9,,,,,
751E*,Polynesian,geographic,region,0.8,,,,,
751E*,Portuguese,linguistic,language,0.9,,,,,
751E*,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
751E*,South American,geographic,region,0.8,,,,,
751E*,Spanish,linguistic,language,0.9,,,,,
751E*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
751E*,Tuva,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tuva/Russia,No obvious patterns,"(51.7, 94.4)",Ethnic/tribal group from Tuva/Russia
751E*,US-American,geographic,region,0.8,,,,,
751E*,Vietnamese,geographic,country,0.9,,,,,
751F*,Armenian,geographic,country,0.9,,,,,
751F*,Austrian,geographic,country,0.9,,,,,
751F*,Dutch,linguistic,language,0.9,,,,,
751F*,French,linguistic,language,0.9,,,,,
751F*,German,linguistic,language,0.9,,,,,
751F*,Hungarian,linguistic,language,0.9,,,,,
751F*,Icelandic,geographic,country,0.9,,,,,
751F*,Polish,linguistic,language,0.9,,,,,
751F*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
751G*,Croatian,geographic,country,0.9,,,,,
751G*,Dutch,linguistic,language,0.9,,,,,
751G*,French,linguistic,language,0.9,,,,,
751G*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
751G*,German,linguistic,language,0.9,,,,,
751G*,Lithuanian,geographic,country,0.9,,,,,
751G*,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
751G*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
751G*,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
752A,Basque,ethnic_tribal,group,0.7,,,,,
752A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
752A,Croatian,geographic,country,0.9,,,,,
752A,Czech,geographic,country,0.9,,,,,
752A,Dutch,linguistic,language,0.9,,,,,
752A,Estonian,geographic,country,0.9,,,,,
752A,Finnish,linguistic,language,0.9,,,,,
752A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
752A,French,linguistic,language,0.9,,,,,
752A,German,linguistic,language,0.9,,,,,
752A,Hungarian,linguistic,language,0.9,,,,,
752A,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
752A,Italian,linguistic,language,0.9,,,,,
752A,Jewish,religious,religion,0.9,,,,,
752A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
752A,Latvian,geographic,country,0.9,,,,,
752A,Lithuanian,geographic,country,0.9,,,,,
752A,Portuguese,linguistic,language,0.9,,,,,
752A,Russian,geographic,country,0.9,,,,,
752A,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
752A,Slovakian,geographic,country,0.9,,,,,
752A,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
752A,Spanish,linguistic,language,0.9,,,,,
752A,Swedish,linguistic,language,0.9,,,,,
752A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
752B,Austrian,geographic,country,0.9,,,,,
752B,Bulgarian,geographic,country,0.9,,,,,
752B,Czech,geographic,country,0.9,,,,,
752B,Dutch,linguistic,language,0.9,,,,,
752B,English,linguistic,language,0.9,,,,,
752B,Finnish,linguistic,language,0.9,,,,,
752B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
752B,French,linguistic,language,0.9,,,,,
752B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
752B,German,linguistic,language,0.9,,,,,
752B,Italian,linguistic,language,0.9,,,,,
752B,Jewish,religious,religion,0.9,,,,,
752B,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
752B,Latvian,geographic,country,0.9,,,,,
752B,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
752B,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
752B,Slovakian,geographic,country,0.9,,,,,
752B,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
752B,Spanish,linguistic,language,0.9,,,,,
752B,Swedish,linguistic,language,0.9,,,,,
752B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
752C,French,linguistic,language,0.9,,,,,
752C,Italian,linguistic,language,0.9,,,,,
752C,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
753,Bulgarian,geographic,country,0.9,,,,,
753,Byelorussian,geographic,country,0.9,,,,,
753,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
753,Cheremis/Mari,unknown,unclassified,0.1,claude_analysis_inconclusive,,Similar to Cheremis (Russia/Mari El); Similar to Mari (Russia/Mari El),,"Could not definitively categorize 'Cheremis/Mari' - may be archaic term, variant spelling, or highly specific local reference"
753,Czech,geographic,country,0.9,,,,,
753,Danish,linguistic,language,0.9,,,,,
753,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
753,Egyptian,geographic,country,0.9,,,,,
753,English,linguistic,language,0.9,,,,,
753,Estonian,geographic,country,0.9,,,,,
753,Finnish,linguistic,language,0.9,,,,,
753,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
753,French,linguistic,language,0.9,,,,,
753,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
753,Georgian,geographic,country,0.9,,,,,
753,German,linguistic,language,0.9,,,,,
753,Greek,linguistic,language,0.9,,,,,
753,Hungarian,linguistic,language,0.9,,,,,
753,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
753,Italian,linguistic,language,0.9,,,,,
753,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
753,Latvian,geographic,country,0.9,,,,,
753,Lithuanian,geographic,country,0.9,,,,,
753,Luxembourg,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Luxembourg' - may be archaic term, variant spelling, or highly specific local reference"
753,Norwegian,linguistic,language,0.9,,,,,
753,Polish,linguistic,language,0.9,,,,,
753,Portuguese,linguistic,language,0.9,,,,,
753,Puerto Rican,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Puerto Rican' - may be archaic term, variant spelling, or highly specific local reference"
753,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
753,Russian,geographic,country,0.9,,,,,
753,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
753,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
753,Spanish,linguistic,language,0.9,,,,,
753,Swedish,linguistic,language,0.9,,,,,
753,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
753,US-American,geographic,region,0.8,,,,,
753,Walloon,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Walloon' - may be archaic term, variant spelling, or highly specific local reference"
753*,Bulgarian,geographic,country,0.9,,,,,
753*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
753*,Croatian,geographic,country,0.9,,,,,
753*,French,linguistic,language,0.9,,,,,
753*,Hungarian,linguistic,language,0.9,,,,,
753*,Italian,linguistic,language,0.9,,,,,
753*,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
753*,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
753*,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
753*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
753*,Portuguese,linguistic,language,0.9,,,,,
753*,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
753*,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
753*,Serbian,geographic,country,0.9,,,,,
753*,Spanish,linguistic,language,0.9,,,,,
753A,Armenian,geographic,country,0.9,,,,,
753A,Bulgarian,geographic,country,0.9,,,,,
753A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
753A,Croatian,geographic,country,0.9,,,,,
753A,Czech,geographic,country,0.9,,,,,
753A,French,linguistic,language,0.9,,,,,
753A,German,linguistic,language,0.9,,,,,
753A,Gypsy,ethnic_tribal,group,0.7,,,,,
753A,Hungarian,linguistic,language,0.9,,,,,
753A,Italian,linguistic,language,0.9,,,,,
753A,Jewish,religious,religion,0.9,,,,,
753A,Latvian,geographic,country,0.9,,,,,
753A,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,,,
753A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
753A,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
753A,Spanish,linguistic,language,0.9,,,,,
753A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,,,
753A,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
754,Byelorussian,geographic,country,0.9,,,,,
754,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
754,Chinese,linguistic,language,0.9,,,,,
754,Czech,geographic,country,0.9,,,,,
754,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
754,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
754,German,linguistic,language,0.9,,,,,
754,Greek,linguistic,language,0.9,,,,,
754,Hungarian,linguistic,language,0.9,,,,,
754,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
754,Jewish,religious,religion,0.9,,,,,
754,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
754,Portuguese,linguistic,language,0.9,,,,,
754,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
754,Spanish,linguistic,language,0.9,,,,,
754,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
754,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
754**,Dutch,linguistic,language,0.9,,,,,
754**,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
754**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
754**,German,linguistic,language,0.9,,,,,
755,Byelorussian,geographic,country,0.9,,,,,
755,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
755,Czech,geographic,country,0.9,,,,,
755,Danish,linguistic,language,0.9,,,,,
755,Estonian,geographic,country,0.9,,,,,
755,Faeroese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Faeroese' - may be archaic term, variant spelling, or highly specific local reference"
755,Finnish,linguistic,language,0.9,,,,,
755,French,linguistic,language,0.9,,,,,
755,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
755,Gypsy,ethnic_tribal,group,0.7,,,,,
755,Hungarian,linguistic,language,0.9,,,,,
755,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
755,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
755,Norwegian,linguistic,language,0.9,,,,,
755,Swedish,linguistic,language,0.9,,,,,
755,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
756A,Austrian,geographic,country,0.9,,,,,
756A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
756A,Chinese,linguistic,language,0.9,,,,,
756A,Estonian,geographic,country,0.9,,,,,
756A,Finnish,linguistic,language,0.9,,,,,
756A,French,linguistic,language,0.9,,,,,
756A,German,linguistic,language,0.9,,,,,
756A,Greek,linguistic,language,0.9,,,,,
756A,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756A,Jewish,religious,religion,0.9,,,,,
756A,Latvian,geographic,country,0.9,,,,,
756A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
756A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
756A,Portuguese,linguistic,language,0.9,,,,,
756A,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
756A,Sardinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Sardinian' - may be archaic term, variant spelling, or highly specific local reference"
756A,Slovakian,geographic,country,0.9,,,,,
756A,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
756A,Spanish,linguistic,language,0.9,,,,,
756A,Swedish,linguistic,language,0.9,,,,,
756A,Turkish,linguistic,language,0.9,,,,,
756A,US-American,geographic,region,0.8,,,,,
756B,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
756B,Byelorussian,geographic,country,0.9,,,,,
756B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
756B,Czech,geographic,country,0.9,,,,,
756B,Danish,linguistic,language,0.9,,,,,
756B,Finnish,linguistic,language,0.9,,,,,
756B,French,linguistic,language,0.9,,,,,
756B,German,linguistic,language,0.9,,,,,
756B,Greek,linguistic,language,0.9,,,,,
756B,Gypsy,ethnic_tribal,group,0.7,,,,,
756B,Hungarian,linguistic,language,0.9,,,,,
756B,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756B,Italian,linguistic,language,0.9,,,,,
756B,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
756B,Latvian,geographic,country,0.9,,,,,
756B,Lithuanian,geographic,country,0.9,,,,,
756B,Luxembourg,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Luxembourg' - may be archaic term, variant spelling, or highly specific local reference"
756B,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
756B,Norwegian,linguistic,language,0.9,,,,,
756B,Russian,geographic,country,0.9,,,,,
756B,Scottish,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Scottish' - may be archaic term, variant spelling, or highly specific local reference"
756B,Slovakian,geographic,country,0.9,,,,,
756B,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
756B,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
756B,Spanish,linguistic,language,0.9,,,,,
756B,Swedish,linguistic,language,0.9,,,,,
756B,Turkish,linguistic,language,0.9,,,,,
756B,US-American,geographic,region,0.8,,,,,
756C,Algerian,geographic,country,0.9,,,,,
756C,Bulgarian,geographic,country,0.9,,,,,
756C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
756C,Egyptian,geographic,country,0.9,,,,,
756C,Finnish,linguistic,language,0.9,,,,,
756C,German,linguistic,language,0.9,,,,,
756C,Greek,linguistic,language,0.9,,,,,
756C,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756C,Jewish,religious,religion,0.9,,,,,
756C,Kuwaiti,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Kuwaiti' - may be archaic term, variant spelling, or highly specific local reference"
756C,Latvian,geographic,country,0.9,,,,,
756C,Lebanese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Lebanese' - may be archaic term, variant spelling, or highly specific local reference"
756C,Malagasy,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Malagasy' - may be archaic term, variant spelling, or highly specific local reference"
756C,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
756C,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
756C,Portuguese,linguistic,language,0.9,,,,,
756C,Qatar,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Qatar' - may be archaic term, variant spelling, or highly specific local reference"
756C,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
756C,Russian,geographic,country,0.9,,,,,
756C,Somalian,geographic,country,0.9,,,,,
756C,Spanish,linguistic,language,0.9,,,,,
756C,Syrian,geographic,country,0.9,,,,,
756C,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
756C*,Austrian,geographic,country,0.9,,,,,
756C*,Danish,linguistic,language,0.9,,,,,
756C*,Estonian,geographic,country,0.9,,,,,
756C*,French,linguistic,language,0.9,,,,,
756C*,German,linguistic,language,0.9,,,,,
756C*,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756C*,Polish,linguistic,language,0.9,,,,,
756C*,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
756D*,Bulgarian,geographic,country,0.9,,,,,
756D*,Egyptian,geographic,country,0.9,,,,,
756D*,Iraqi,geographic,country,0.9,,,,,
756D*,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756D*,Jewish,religious,religion,0.9,,,,,
756D*,Kurdish,ethnic_tribal,group,0.7,,,,,
756D*,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
756D*,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
756D*,Russian,geographic,country,0.9,,,,,
756D*,Spanish,linguistic,language,0.9,,,,,
756D*,Sudanese,geographic,country,0.9,,,,,
756D*,Syrian,geographic,country,0.9,,,,,
756E*,Algerian,geographic,country,0.9,,,,,
756E*,Bulgarian,geographic,country,0.9,,,,,
756E*,Greek,linguistic,language,0.9,,,,,
756E*,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
756E*,Jewish,religious,religion,0.9,,,,,
756E*,Jordanian,geographic,country,0.9,,,,,
756E*,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
756E*,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
756E*,Spanish,linguistic,language,0.9,,,,,
756G*,Bulgarian,geographic,country,0.9,,,,,
756G*,Hungarian,linguistic,language,0.9,,,,,
756G*,Indian,geographic,country,0.9,,,,,
756G*,Spanish,linguistic,language,0.9,,,,,
757,Bulgarian,geographic,country,0.9,,,,,
757,Czech,geographic,country,0.9,,,,,
757,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
757,German,linguistic,language,0.9,,,,,
757,Guinean,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Guinean' - may be archaic term, variant spelling, or highly specific local reference"
757,Hungarian,linguistic,language,0.9,,,,,
757,Icelandic,geographic,country,0.9,,,,,
757,Indian,geographic,country,0.9,,,,,
757,Jewish,religious,religion,0.9,,,,,
757,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,,,
757,Kirghiz,unknown,unclassified,0.1,claude_analysis_inconclusive,,No obvious patterns,,"Could not definitively categorize 'Kirghiz' - may be archaic term, variant spelling, or highly specific local reference"
757,Latvian,geographic,country,0.9,,,,,
757,Lithuanian,geographic,country,0.9,,,,,
757,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
757,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
757,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
757,Polish,linguistic,language,0.9,,,,,
757,Russian,geographic,country,0.9,,,,,
757,Slovakian,geographic,country,0.9,,,,,
757,Spanish,linguistic,language,0.9,,,,,
757,Syrian,geographic,country,0.9,,,,,
757,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,,,
758,Bulgarian,geographic,country,0.9,,,,,
758,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
758,Danish,linguistic,language,0.9,,,,,
758,French,linguistic,language,0.9,,,,,
758,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
758,German,linguistic,language,0.9,,,,,
758,Icelandic,geographic,country,0.9,,,,,
758,Italian,linguistic,language,0.9,,,,,
758,Ladinian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Ladinian' - may be archaic term, variant spelling, or highly specific local reference"
758,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,,,
758,Maltese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Maltese' - may be archaic term, variant spelling, or highly specific local reference"
758,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
758,Norwegian,linguistic,language,0.9,,,,,
758,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
758,Polish,linguistic,language,0.9,,,,,
758,Serbian,geographic,country,0.9,,,,,
758,Spanish,linguistic,language,0.9,,,,,
758,Syrian,geographic,country,0.9,,,,,
758,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
759,Albanian,geographic,country,0.9,,,,,
759,Argentine,geographic,country,0.95,demonym_lookup,Argentina,,,
759,Bosnian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Bosnian' - may be archaic term, variant spelling, or highly specific local reference"
759,Bulgarian,geographic,country,0.9,,,,,
759,Byelorussian,geographic,country,0.9,,,,,
759,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,,,
759,Cheremis/Mari,unknown,unclassified,0.1,claude_analysis_inconclusive,,Similar to Cheremis (Russia/Mari El); Similar to Mari (Russia/Mari El),,"Could not definitively categorize 'Cheremis/Mari' - may be archaic term, variant spelling, or highly specific local reference"
759,Czech,geographic,country,0.9,,,,,
759,Egyptian,geographic,country,0.9,,,,,
759,Faeroese,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely language/ethnic group,,"Could not definitively categorize 'Faeroese' - may be archaic term, variant spelling, or highly specific local reference"
759,Finnish,linguistic,language,0.9,,,,,
759,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,,,
759,French,linguistic,language,0.9,,,,,
759,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,,,
759,German,linguistic,language,0.9,,,,,
759,Greek,linguistic,language,0.9,,,,,
759,Hungarian,linguistic,language,0.9,,,,,
759,Iraqi,geographic,country,0.9,,,,,
759,Irish,geographic,country,0.95,demonym_lookup,Ireland,,,
759,Italian,linguistic,language,0.9,,,,,
759,Jewish,religious,religion,0.9,,,,,
759,Latvian,geographic,country,0.9,,,,,
759,Lithuanian,geographic,country,0.9,,,,,
759,Macedonian,unknown,unclassified,0.1,claude_analysis_inconclusive,,Likely demonym/nationality,,"Could not definitively categorize 'Macedonian' - may be archaic term, variant spelling, or highly specific local reference"
759,Mexican,geographic,country,0.95,demonym_lookup,Mexico,,,
759,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
759,Norwegian,linguistic,language,0.9,,,,,
759,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
759,Polish,linguistic,language,0.9,,,,,
759,Portuguese,linguistic,language,0.9,,,,,
